17:06,0,0.0,0.0,0.0
17:11,1,70.26909,60.786243,2.5
17:16,2,70.26909,60.786243,2.5
17:21,3,70.26909,60.786243,2.5
17:26,4,70.26909,60.786243,2.5
17:31,5,68.96124,60.542305,3.17967
17:36,6,69.03713,60.571266,3.1843822
17:41,7,69.05855,60.564987,3.1979623
17:46,8,69.0286,60.57845,3.2044406
17:51,9,68.30145,60.568733,3.4216142
17:56,10,68.38091,60.464245,3.5057173
18:01,11,68.54827,60.433952,3.65152
18:06,12,68.888245,60.458824,3.6478286
18:11,13,69.06508,60.422977,3.5729754
18:16,14,68.72745,60.403038,3.623008
18:21,15,68.838844,60.41028,3.5862477
18:26,16,69.17999,60.423676,3.503454
18:31,17,69.369965,60.422237,3.4254732
18:36,18,69.40181,60.445297,3.3938704
18:41,19,69.40896,60.45017,3.4024854
18:46,20,69.49069,60.478203,3.4077652
18:51,21,69.58065,60.509377,3.4229295
18:56,22,69.69087,60.562683,3.428631
19:01,23,69.18259,60.870033,3.6999843
19:06,24,69.31204,60.819035,3.6011987
19:11,25,68.99886,60.787094,3.5721786
19:16,26,68.38829,60.74051,3.6795852
19:21,27,68.662476,60.715393,3.626359
19:27,28,68.85447,60.71319,3.568653
19:32,29,69.430244,60.81989,3.4575765
19:37,30,69.46608,60.843853,3.4744353
19:42,31,69.07459,60.925694,3.5990522
19:47,32,69.96649,60.95087,3.4293187
19:52,33,70.41408,60.92138,3.287339
19:57,34,70.88146,60.949284,3.1504893
20:02,35,68.85345,60.90914,3.7824328
20:07,36,68.168144,60.921284,3.9177275
20:12,37,68.44842,60.68972,3.803746
20:17,38,68.487045,60.727898,3.8295841
20:22,39,68.39532,60.9014,3.9342237
20:27,40,68.502594,61.022636,3.948702
20:32,41,68.68896,61.0487,3.914916
20:37,42,68.80715,61.11241,3.8943772
20:42,43,68.83501,61.147877,3.8812017
20:47,44,68.60292,61.14589,3.9096437
20:52,45,68.16485,61.09829,3.9785652
20:57,46,68.57701,61.079483,3.9334946
21:02,47,69.30646,60.857487,3.419786
21:07,48,69.692635,61.05487,3.3711424
21:12,49,68.72574,61.11052,3.644488
21:17,50,68.99963,61.153187,3.552278
21:22,51,68.58503,61.05203,3.5830007
21:27,52,68.58403,61.06003,3.5263333
21:32,53,69.486404,60.914276,3.2562819
21:37,54,69.17323,60.935513,3.2953708
21:42,55,69.20787,61.04972,3.3938289
21:48,56,69.43395,61.077446,3.399269
21:53,57,69.39779,61.104713,3.386635
21:58,58,69.47696,61.0995,3.3523557
22:03,59,69.53483,61.092186,3.3222458
