17:06,0,70.03117,58.69621,2.772471
17:11,1,69.999176,58.668297,2.7868068
17:16,2,69.943825,58.84486,2.8238177
17:21,3,70.05048,58.766064,2.8150456
17:26,4,70.00877,58.876183,2.8160264
17:31,5,69.94304,59.25521,2.8565924
17:36,6,69.82088,59.470898,2.8941903
17:41,7,69.72825,59.6086,2.8640735
17:46,8,67.601944,59.74885,3.4413924
17:51,9,66.84747,60.14419,3.9574213
17:56,10,66.78241,60.13655,4.0557537
18:01,11,66.572845,59.91647,4.0250497
18:06,12,66.3681,59.845097,4.0898113
18:11,13,66.403244,60.141968,4.0531893
18:16,14,67.03712,60.116985,3.9449165
18:21,15,67.43363,60.1663,3.8085666
18:26,16,67.74718,60.20088,3.6334555
18:31,17,67.758354,60.164623,3.581253
18:36,18,67.6025,60.37397,3.628142
18:41,19,67.49309,60.288616,3.660956
18:46,20,67.335785,60.49639,3.7704365
18:51,21,67.26274,60.543488,3.806052
18:56,22,67.13907,60.621094,3.8926308
19:01,23,67.479836,60.75912,3.7899868
19:06,24,68.07751,60.669434,3.5364876
19:11,25,68.529594,60.566193,3.5986462
19:16,26,68.64704,60.766438,3.5289125
19:21,27,68.85257,60.8144,3.4603713
19:27,28,68.89479,60.79218,3.4142857
19:32,29,68.173225,60.77592,3.6097841
19:37,30,67.95961,60.85315,3.7856803
19:42,31,68.14465,60.814182,3.7263727
19:47,32,68.48732,60.76752,3.586522
19:52,33,68.760445,60.807083,3.479431
19:57,34,69.029465,60.813587,3.387899
20:02,35,69.38624,60.810062,3.276767
20:07,36,69.73549,60.80776,3.171048
20:12,37,69.80005,60.90203,3.3797998
20:17,38,68.125336,60.826813,3.8551893
20:22,39,67.83425,60.96164,4.142507
20:27,40,67.77053,60.919373,4.1376657
20:32,41,67.673355,60.968956,4.1669345
20:37,42,67.61616,60.952236,4.179857
20:42,43,67.548836,60.95335,4.18456
20:47,44,67.54187,60.928474,4.1830597
20:52,45,67.53087,60.83277,4.180754
20:57,46,67.50785,60.873417,4.1825566
21:02,47,67.17724,60.760204,4.1967826
21:07,48,66.90491,60.900295,4.2139773
21:12,49,66.852135,60.922462,4.0279737
21:17,50,67.50982,61.018326,3.8133478
21:22,51,68.25592,60.98619,3.4742558
21:27,52,69.049,60.942837,3.1838396
21:32,53,68.40985,60.924683,3.2555504
21:37,54,67.728874,61.18464,3.606033
21:42,55,67.76183,61.24409,3.6753492
21:48,56,67.938896,61.070293,3.5524144
21:53,57,68.023445,61.222794,3.5440884
21:58,58,68.147285,61.133266,3.4637256
22:03,59,68.17396,61.250484,3.4731002
