18:14,0,0.0014810562133789062
18:19,1,0.0011897087097167969
18:24,2,0.0009837150573730469
18:29,3,0.0009417533874511719
18:34,4,4.101954936981201
18:39,5,4.5701634883880615
18:44,6,6.618757009506226
18:49,7,8.477760314941406
18:54,8,10.624341487884521
18:59,9,12.365787982940674
19:04,10,14.720868349075317
19:09,11,16.595540046691895
19:14,12,18.172500133514404
19:19,13,20.051025390625
19:24,14,22.510491371154785
19:29,15,24.203375577926636
19:34,16,25.588613986968994
19:39,17,27.845251083374023
19:44,18,30.501736879348755
19:50,19,32.33065104484558
19:55,20,34.11541175842285
20:00,21,36.303772926330566
20:05,22,38.062002420425415
20:10,23,39.929818630218506
20:15,24,42.264256954193115
20:20,25,44.04593873023987
20:25,26,45.744428396224976
20:30,27,48.252336740493774
20:35,28,50.94042897224426
20:40,29,52.90477657318115
20:45,30,56.7470440864563
20:50,31,58.27447748184204
20:55,32,59.41073536872864
21:00,33,62.44213128089905
21:05,34,62.739346504211426
21:10,35,65.89182496070862
21:15,36,67.69507956504822
21:20,37,69.92767333984375
21:25,38,72.64589595794678
21:30,39,74.61270189285278
21:35,40,76.75545644760132
21:40,41,79.2206654548645
21:45,42,81.12537622451782
21:50,43,82.8199052810669
21:55,44,86.82156467437744
22:00,45,88.28335618972778
22:05,46,88.82972812652588
22:11,47,92.42170810699463
22:16,48,93.90685105323792
22:21,49,96.82012248039246
22:26,50,97.44497203826904
22:31,51,100.80070805549622
22:36,52,103.53270721435547
22:41,53,107.04049563407898
22:46,54,108.5954475402832
22:51,55,110.67022562026978
22:56,56,113.19176983833313
23:01,57,116.24419283866882
23:06,58,117.30274367332458
23:11,59,120.9794692993164
