18:14,0,67769.63,32140.648
18:19,1,67769.63,32140.648
18:24,2,67769.63,32140.648
18:29,3,67769.63,32140.648
18:34,4,60000.0,23109.387
18:39,5,60000.0,22921.7
18:44,6,60000.0,22602.69
18:49,7,60000.0,22455.549
18:54,8,60000.0,22610.541
18:59,9,60000.0,22158.143
19:04,10,73089.016,22009.77
19:09,11,82833.62,22000.0
19:14,12,111735.39,22000.314
19:19,13,102530.34,22000.0
19:24,14,118115.78,22000.0
19:29,15,115766.016,22000.0
19:34,16,120318.62,22114.898
19:39,17,112311.89,22054.79
19:44,18,106754.164,22022.227
19:50,19,100867.47,22004.549
19:55,20,95326.02,22002.826
20:00,21,75249.37,37900.766
20:05,22,73117.74,38000.0
20:10,23,74279.305,37836.45
20:15,24,73268.45,37668.645
20:20,25,66966.7,37814.1
20:25,26,61702.25,38000.0
20:30,27,60000.0,37852.766
20:35,28,60000.0,33116.87
20:40,29,60000.0,38000.0
20:45,30,68916.05,38000.0
20:50,31,65244.59,38000.0
20:55,32,62188.91,38000.0
21:00,33,64421.836,37993.87
21:05,34,85805.8,37876.26
21:10,35,71010.02,37683.414
21:15,36,74612.11,37488.707
21:20,37,76835.14,37593.47
21:25,38,85799.82,38000.0
21:30,39,82860.32,37939.637
21:35,40,80052.77,37817.453
21:40,41,80109.445,37860.926
21:45,42,76362.65,37676.297
21:50,43,80853.734,37998.36
21:55,44,103554.26,22117.225
22:00,45,110156.195,22186.717
22:05,46,83083.53,22000.0
22:11,47,102277.74,22286.51
22:16,48,140828.31,22000.0
22:21,49,141748.27,22000.0
22:26,50,98290.03,22000.0
22:31,51,81807.79,22000.0
22:36,52,69879.15,22000.0
22:41,53,73750.01,22000.0
22:46,54,75776.34,22000.0
22:51,55,99940.99,22000.0
22:56,56,101904.87,22000.0
23:01,57,102959.984,22000.0
23:06,58,94400.87,22000.0
23:11,59,96099.84,22000.0
