00:32,0,0.0012788772583007812
00:37,1,0.0014786720275878906
00:42,2,0.0012288093566894531
00:47,3,0.0019388198852539062
00:52,4,1.4714059829711914
00:57,5,1.2566869258880615
01:02,6,1.1910414695739746
01:07,7,1.289250135421753
01:15,8,184.07451462745667
01:17,9,1.5202975273132324
01:23,10,13.171738386154175
01:27,11,1.336174726486206
01:33,12,14.627212047576904
01:39,13,82.6638617515564
01:42,14,1.371828317642212
01:47,15,1.370776891708374
01:52,16,1.2642066478729248
01:57,17,1.3776111602783203
02:02,18,1.200770616531372
02:07,19,1.2342100143432617
02:12,20,1.1340572834014893
02:17,21,1.1622686386108398
02:22,22,1.0971088409423828
02:27,23,1.3150064945220947
02:32,24,0.9711759090423584
02:37,25,1.3267593383789062
02:42,26,1.3435487747192383
02:47,27,1.1965041160583496
02:52,28,1.309828758239746
02:57,29,1.1542682647705078
03:02,30,1.292633295059204
03:07,31,1.0811445713043213
03:12,32,1.1383914947509766
03:17,33,1.3654460906982422
03:22,34,1.185163974761963
03:27,35,1.2265748977661133
03:32,36,1.2964234352111816
03:37,37,1.3610668182373047
03:42,38,1.1642146110534668
03:47,39,1.1713435649871826
03:52,40,1.1657865047454834
03:57,41,1.3484437465667725
04:02,42,0.9805290699005127
04:07,43,1.1011826992034912
04:12,44,1.1554515361785889
04:17,45,1.099025011062622
04:22,46,1.0012633800506592
04:27,47,1.0235402584075928
04:32,48,1.0125195980072021
04:37,49,0.9678122997283936
04:42,50,0.9824752807617188
04:47,51,0.966926097869873
04:52,52,0.9846975803375244
04:57,53,0.961179256439209
05:02,54,1.1351146697998047
05:07,55,0.8743307590484619
05:12,56,0.9709944725036621
05:17,57,0.976865291595459
05:22,58,1.0246591567993164
05:27,59,1.05812406539917
