09:25,0,67769.63,32140.648
09:30,1,67769.63,32140.648
09:35,2,67769.63,32140.648
09:40,3,67769.63,32140.648
09:45,4,68077.56,38000.0
09:50,5,78530.375,22051.795
09:55,6,60000.0,35928.812
10:00,7,64242.227,22646.39
10:05,8,74251.62,38000.0
10:10,9,96178.81,22300.752
10:15,10,108830.13,38000.0
10:20,11,116119.74,22814.346
10:25,12,100681.08,22111.963
10:30,13,97875.66,22000.0
10:35,14,98798.234,22000.0
10:40,15,95556.75,22640.637
10:45,16,85194.195,22267.506
10:50,17,119256.01,22227.75
10:55,18,114421.09,25382.133
11:00,19,114046.17,33397.426
11:05,20,112958.555,37938.004
11:10,21,113216.42,37846.273
11:15,22,113591.32,38000.0
11:20,23,90155.58,26052.97
11:25,24,60000.0,24337.908
11:30,25,60000.0,23094.723
11:35,26,64155.918,22214.549
11:40,27,106185.39,36578.207
11:45,28,106907.49,37689.207
11:50,29,147000.0,38000.0
11:55,30,147000.0,38000.0
12:00,31,125399.13,38000.0
12:05,32,119724.15,38000.0
12:10,33,114190.86,37428.01
12:15,34,114190.86,37428.01
12:20,35,88537.08,37915.457
12:25,36,60316.035,22250.584
12:30,37,60000.0,22000.0
12:35,38,130580.1,38000.0
12:40,39,143691.83,37180.1
12:45,40,147000.0,38000.0
12:50,41,147000.0,38000.0
12:55,42,147000.0,37607.234
13:00,43,147000.0,38000.0
13:05,44,146545.17,38000.0
13:10,45,145905.34,37749.754
13:15,46,147000.0,22636.613
13:20,47,147000.0,37744.098
13:25,48,145785.62,37894.32
13:30,49,112761.23,22532.373
13:35,50,60000.0,22000.0
13:40,51,60000.0,22000.0
13:45,52,60000.0,22297.38
13:50,53,64198.28,23097.572
13:55,54,63004.664,22000.0
14:00,55,97971.016,22000.0
14:05,56,109155.336,22542.107
14:10,57,126120.23,22000.0
14:15,58,130664.664,22411.182
14:20,59,123199.555,22550.178
