00:12,0,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
00:17,1,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
00:22,2,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
00:27,3,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
00:32,4,-34768.16,-29492.518,-33373.68,-28261.373,67.53115,67.56084
00:37,5,-34825.535,-29532.07,-33367.33,-28344.625,67.65357,67.51102
00:42,6,-34770.992,-29522.145,-33338.367,-28332.258,67.78026,67.5549
00:47,7,-34784.33,-29505.9,-33364.723,-28297.797,67.87827,67.5572
00:52,8,-34768.434,-29531.264,-33428.723,-28251.686,66.990074,67.54156
00:57,9,-34764.344,-29530.23,-33367.543,-28274.719,66.26618,67.63711
01:02,10,-29791.203,-41814.91,-28347.982,-29672.674,66.904655,68.79551
01:07,11,-29777.002,-41762.7,-28315.012,-29664.066,71.76561,67.54286
01:12,12,-29721.113,-41793.676,-28335.3,-29566.342,71.21179,67.44288
01:17,13,-29793.354,-41799.074,-28283.992,-29641.486,67.34864,68.49075
01:22,14,-29683.234,-41817.676,-28257.791,-29655.385,67.583885,67.528786
01:27,15,-29732.592,-41756.164,-28361.895,-29641.012,69.946045,67.55262
01:32,16,-29867.166,-41858.61,-28221.096,-29566.344,66.96185,67.6793
01:37,17,-29770.729,-41829.008,-28279.84,-29657.639,66.95246,67.72413
01:42,18,-29819.258,-41814.383,-28270.691,-29597.518,67.19344,67.55182
01:47,19,-29788.72,-41834.836,-28321.602,-29663.922,67.410515,67.54733
01:52,20,-29749.344,-41748.434,-28291.316,-29622.02,67.8533,67.44192
01:57,21,-29810.305,-41846.883,-28299.871,-29611.742,66.71747,71.99133
02:02,22,-30368.13,-37162.08,-28564.04,-40877.387,65.74723,71.53203
02:07,23,-30322.117,-37146.02,-28506.281,-40954.13,65.89779,71.90539
02:12,24,-30348.521,-37181.85,-28478.264,-40931.633,65.99998,71.913025
02:17,25,-30375.256,-37166.45,-28458.89,-40933.902,65.86728,71.922386
02:22,26,-30381.834,-37158.188,-28471.959,-40901.91,65.78754,71.86186
02:27,27,-30301.803,-37185.31,-28450.986,-40925.703,65.85341,71.9175
02:32,28,-30378.803,-37199.63,-28489.09,-40965.727,65.7982,71.91657
02:37,29,-30358.469,-37155.26,-28452.43,-40898.637,65.8361,71.92441
02:42,30,-30363.38,-37235.03,-28438.383,-41023.363,65.8113,71.90984
02:47,31,-30393.012,-37193.492,-28436.322,-40876.105,65.766846,71.915016
02:52,32,-30384.184,-37093.49,-28486.271,-40918.168,66.04673,71.90953
02:57,33,-30367.379,-37230.457,-28501.615,-40920.27,65.80075,71.911964
03:02,34,-38214.258,-35827.176,-38815.04,-36617.562,66.80333,71.91279
03:07,35,-38295.754,-35762.402,-38855.344,-36668.24,65.715744,71.966705
03:12,36,-38128.133,-35911.625,-38792.18,-36645.85,65.73194,72.0
03:17,37,-38233.87,-35905.04,-38792.055,-36721.027,65.65499,70.86973
03:22,38,-38225.05,-35855.254,-38826.54,-36632.332,65.7576,72.0
03:27,39,-38235.742,-35909.81,-38799.7,-36674.297,65.7811,72.0
03:32,40,-38296.23,-35891.824,-38839.23,-36676.07,65.6394,71.9997
03:37,41,-38275.676,-35997.297,-38802.375,-36759.688,65.64396,71.70205
03:42,42,-38181.426,-35785.5,-38890.97,-36685.273,65.81056,72.0
03:47,43,-38193.445,-35817.08,-38780.457,-36668.324,65.630325,71.63207
03:52,44,-38283.203,-35934.86,-38824.133,-36687.426,66.43743,67.607445
03:57,45,-38240.062,-35896.008,-38759.418,-36674.996,69.110344,67.446495
04:02,46,-31040.408,-33300.504,-26914.275,-35584.734,66.40051,67.90816
04:07,47,-31078.623,-33315.41,-26867.303,-35478.07,66.228676,67.54081
04:12,48,-31056.475,-33301.254,-26937.719,-35507.92,66.439995,67.56666
04:17,49,-31037.162,-33298.355,-26933.666,-35523.31,66.942406,67.50744
04:22,50,-31077.295,-33268.023,-26950.34,-35509.457,67.456894,67.537476
04:27,51,-31024.855,-33302.73,-26979.209,-35510.98,67.49556,67.62313
04:32,52,-31081.959,-33257.836,-26948.81,-35523.39,67.60611,67.582634
04:37,53,-31116.19,-33305.348,-26918.51,-35540.492,66.642876,67.69584
04:42,54,-31119.13,-33300.79,-26881.412,-35541.664,66.643394,67.62209
04:47,55,-31070.268,-33263.258,-26890.809,-35519.45,66.53388,67.66903
04:52,56,-31097.38,-33323.227,-26969.477,-35524.836,67.631874,67.51422
04:57,57,-31099.688,-33374.395,-26955.26,-35474.887,67.59442,67.6215
05:02,58,-31097.38,-33323.227,-26969.477,-35524.836,67.050705,67.75754
05:07,59,-31099.688,-33374.395,-26955.26,-35474.887,66.31151,67.85091
