13:02,0,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
13:07,1,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
13:12,2,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
13:17,3,-32000.0,-32000.0,-32000.0,-32000.0,70.5,70.0
13:22,4,-34768.16,-29492.518,-33373.68,-28261.373,68.099945,66.97191
13:27,5,-34825.535,-29532.07,-33367.33,-28344.625,68.23694,66.87979
13:32,6,-34770.992,-29522.145,-33338.367,-28332.258,68.382675,66.84263
13:37,7,-34784.33,-29505.9,-33364.723,-28297.797,68.433655,66.75867
13:42,8,-34768.434,-29531.264,-33428.723,-28251.686,67.30472,66.62641
13:48,9,-34764.344,-29530.23,-33367.543,-28274.719,66.68266,66.61377
13:53,10,-29791.203,-41814.91,-28347.982,-29672.674,66.42518,66.54629
13:58,11,-29777.002,-41762.7,-28315.012,-29664.066,65.962326,66.50507
14:03,12,-29721.113,-41793.676,-28335.3,-29566.342,66.86241,66.51151
14:08,13,-29793.354,-41799.074,-28283.992,-29641.486,66.178604,66.64059
14:13,14,-29683.234,-41817.676,-28257.791,-29655.385,66.463066,66.82245
14:18,15,-29732.592,-41756.164,-28361.895,-29641.012,66.44147,66.80385
14:23,16,-29867.166,-41858.61,-28221.096,-29566.344,66.83347,66.73737
14:28,17,-29770.729,-41829.008,-28279.84,-29657.639,66.62661,66.66672
14:33,18,-29819.258,-41814.383,-28270.691,-29597.518,66.75155,66.62214
14:38,19,-29788.72,-41834.836,-28321.602,-29663.922,66.86873,66.57819
14:43,20,-29749.344,-41748.434,-28291.316,-29622.02,66.46468,66.566475
14:48,21,-29810.305,-41846.883,-28299.871,-29611.742,65.53077,69.57872
14:53,22,-30368.13,-37162.08,-28564.04,-40877.387,65.56539,71.186195
14:58,23,-30322.117,-37146.02,-28506.281,-40954.13,65.753235,71.12802
15:03,24,-30348.521,-37181.85,-28478.264,-40931.633,66.04678,71.086266
15:08,25,-30375.256,-37166.45,-28458.89,-40933.902,65.47761,71.11245
15:13,26,-30381.834,-37158.188,-28471.959,-40901.91,65.64873,70.19874
15:18,27,-30301.803,-37185.31,-28450.986,-40925.703,65.862785,70.00128
15:23,28,-30378.803,-37199.63,-28489.09,-40965.727,65.91489,68.10914
15:28,29,-30358.469,-37155.26,-28452.43,-40898.637,65.74332,68.34114
15:33,30,-30363.38,-37235.03,-28438.383,-41023.363,65.64535,68.23526
15:38,31,-30393.012,-37193.492,-28436.322,-40876.105,65.69927,68.497696
15:43,32,-30384.184,-37093.49,-28486.271,-40918.168,65.5199,70.264626
15:48,33,-30367.379,-37230.457,-28501.615,-40920.27,65.38523,71.06318
15:53,34,-38214.258,-35827.176,-38815.04,-36617.562,66.94555,71.001366
15:58,35,-38295.754,-35762.402,-38855.344,-36668.24,66.78162,70.90785
16:03,36,-38128.133,-35911.625,-38792.18,-36645.85,68.10743,70.88469
16:08,37,-38233.87,-35905.04,-38792.055,-36721.027,67.26957,70.876114
16:14,38,-38225.05,-35855.254,-38826.54,-36632.332,67.32475,70.88901
16:19,39,-38235.742,-35909.81,-38799.7,-36674.297,67.8126,70.719124
16:24,40,-38296.23,-35891.824,-38839.23,-36676.07,68.53088,70.63598
16:29,41,-38275.676,-35997.297,-38802.375,-36759.688,68.43748,70.725044
16:34,42,-38181.426,-35785.5,-38890.97,-36685.273,68.48747,70.822876
16:39,43,-38193.445,-35817.08,-38780.457,-36668.324,69.069534,70.75086
16:44,44,-38283.203,-35934.86,-38824.133,-36687.426,70.5002,69.751625
16:49,45,-38240.062,-35896.008,-38759.418,-36674.996,70.56928,70.741455
16:54,46,-31040.408,-33300.504,-26914.275,-35584.734,68.81107,66.3335
16:59,47,-31078.623,-33315.41,-26867.303,-35478.07,70.28826,67.78632
17:04,48,-31056.475,-33301.254,-26937.719,-35507.92,67.29828,66.34959
17:09,49,-31037.162,-33298.355,-26933.666,-35523.31,68.04805,66.26635
17:14,50,-31077.295,-33268.023,-26950.34,-35509.457,67.6351,66.064026
17:19,51,-31024.855,-33302.73,-26979.209,-35510.98,67.76315,65.97151
17:24,52,-31081.959,-33257.836,-26948.81,-35523.39,68.146484,65.868866
17:29,53,-31116.19,-33305.348,-26918.51,-35540.492,68.25237,65.843735
17:34,54,-31119.13,-33300.79,-26881.412,-35541.664,69.53836,65.80221
17:39,55,-31070.268,-33263.258,-26890.809,-35519.45,71.40788,65.792946
17:44,56,-31097.38,-33323.227,-26969.477,-35524.836,71.13575,69.99495
17:49,57,-31099.688,-33374.395,-26955.26,-35474.887,70.64397,70.235115
17:54,58,-31097.38,-33323.227,-26969.477,-35524.836,70.76571,70.50348
17:59,59,-31099.688,-33374.395,-26955.26,-35474.887,71.14988,71.002594
