"Time","FT101","FT101_set","FT201","FT201_set","FT301","FT301_set","FT302","FT401","FT401_set","FT501","FT601","FT602","FT701","FT711","FT721","FT731","FT801","FT901","FTA12","FTR01","FTR03","QgasCHP"
2026-06-18 18:14:20,8.60,8.59,0.534,0.543,0,0,0,2.89,0.0365,0.0360,0,0.00143,2.49,2.76,2.81,3.10,7.30,11.1,0.452,22.8,16.3,0
2026-06-18 18:14:40,8.57,8.57,0.549,0.563,0,0,0,2.87,0.0358,0.0359,0,0.00183,2.47,2.76,2.79,3.10,7.33,11.1,0.433,23.0,16.1,0
2026-06-18 18:15:00,8.55,8.54,0.541,0.556,0,0,0,2.88,0.0358,0.0361,0,0.00168,2.47,2.73,2.80,3.10,7.31,11.1,0.407,23.0,16.1,0
2026-06-18 18:15:20,8.48,8.48,0.552,0.559,0,0,0,2.86,0.0359,0.0356,0,0.00146,2.45,2.67,2.77,3.09,7.31,11.0,0.443,23.1,16.0,0
2026-06-18 18:15:40,8.44,8.46,0.553,0.553,0,0,0,2.86,0.0357,0.0361,0,0.00156,2.45,2.68,2.75,3.09,7.33,11.0,0.457,23.2,15.8,0
2026-06-18 18:16:00,8.41,8.42,0.555,0.552,0,0,0,2.87,0.0361,0.0358,0,0.00137,2.43,2.68,2.74,3.09,7.33,10.9,0.417,23.2,15.8,0
2026-06-18 18:16:20,8.38,8.39,0.554,0.530,0,0,0,2.85,0.0357,0.0353,0,0.00140,2.42,2.68,2.71,3.07,7.33,10.9,0.451,23.2,15.8,0
2026-06-18 18:16:40,8.34,8.35,0.552,0.558,0,0,0,2.83,0.0358,0.0361,0,0.00186,2.42,2.68,2.73,3.01,7.32,10.9,0.444,23.3,15.8,0
2026-06-18 18:17:00,8.29,8.29,0.553,0.543,0,0,0,2.82,0.0354,0.0358,0,0.00171,2.40,2.64,2.71,3.02,7.33,10.8,0.432,23.4,15.7,0
2026-06-18 18:17:20,8.22,8.24,0.558,0.544,0,0,0,2.81,0.0355,0.0361,0,0.00162,2.38,2.60,2.67,3.03,7.33,10.7,0.399,23.4,15.7,0
2026-06-18 18:17:40,8.21,8.22,0.555,0.552,0,0,0,2.82,0.0360,0.0363,0,0.00208,2.37,2.60,2.69,3.01,7.33,10.7,0.459,23.4,15.6,0
2026-06-18 18:18:00,8.13,8.13,0.546,0.550,0,0,0,2.80,0.0357,0.0357,0,0.00168,2.37,2.60,2.66,2.96,7.34,10.6,0.422,23.4,15.6,0
2026-06-18 18:18:20,8.11,8.12,0.542,0.559,0,0,0,2.81,0.0359,0.0355,0,0.00131,2.37,2.60,2.65,2.95,7.33,10.6,0.433,23.4,15.6,0
2026-06-18 18:18:40,8.11,8.08,0.567,0.564,0,0,0,2.80,0.0357,0.0355,0,0.00162,2.36,2.60,2.67,2.94,7.32,10.6,0.450,23.5,15.5,0
2026-06-18 18:19:00,8.11,8.12,0.546,0.569,0,0,0,2.79,0.0359,0.0350,0,0.00180,2.35,2.61,2.64,2.95,7.29,10.6,0.468,23.4,15.6,0
2026-06-18 18:19:20,8.07,8.08,0.553,0.550,0,0,0,2.77,0.0353,0.0358,0,0.00153,2.34,2.61,2.63,2.93,7.30,10.5,0.452,23.0,16.0,0
2026-06-18 18:19:40,8.01,8.05,0.544,0.549,0,0,0,2.77,0.0352,0.0352,0,0.00156,2.33,2.61,2.63,2.87,7.29,10.5,0.388,23.0,16.1,0
2026-06-18 18:20:00,7.93,7.94,0.567,0.554,0,0,0,2.77,0.0355,0.0358,0,0.00174,2.30,2.56,2.61,2.87,7.33,10.4,0.453,22.9,16.2,0
2026-06-18 18:20:20,7.88,7.88,0.554,0.555,0,0,0,2.74,0.0351,0.0358,0,0.00153,2.31,2.52,2.59,2.87,7.33,10.3,0.466,22.7,16.4,0
2026-06-18 18:20:40,7.89,7.87,0.556,0.578,0,0,0,2.74,0.0350,0.0356,0,0.00153,2.29,2.52,2.60,2.88,7.29,10.3,0.456,22.6,16.5,0
2026-06-18 18:21:00,7.81,7.82,0.555,0.564,0,0,0,2.74,0.0357,0.0352,0,0.00180,2.29,2.52,2.58,2.81,7.28,10.3,0.435,22.6,16.4,0
2026-06-18 18:21:20,7.81,7.80,0.558,0.557,0,0,0,2.74,0.0355,0.0349,0,0.00159,2.28,2.52,2.57,2.83,7.27,10.3,0.415,22.5,16.7,0
2026-06-18 18:21:40,7.80,7.81,0.552,0.565,0,0,0,2.73,0.0354,0.0353,0,0.00168,2.28,2.53,2.55,2.81,7.26,10.2,0.464,22.4,16.8,0
2026-06-18 18:22:00,7.80,7.79,0.553,0.564,0,0,0,2.71,0.0351,0.0354,0,0.00150,2.25,2.52,2.59,2.79,7.25,10.2,0.433,22.5,16.7,0
2026-06-18 18:22:20,7.76,7.77,0.560,0.558,0,0,0,2.70,0.0355,0.0357,0,0.00156,2.25,2.53,2.57,2.77,7.24,10.2,0.448,22.7,16.5,0
2026-06-18 18:22:40,7.73,7.73,0.573,0.556,0,0,0,2.72,0.0351,0.0350,0,0.00192,2.25,2.52,2.55,2.79,7.22,10.2,0.463,22.8,16.4,0
2026-06-18 18:23:00,7.74,7.73,0.551,0.549,0,0,0,2.71,0.0356,0.0354,0,0.00171,2.26,2.53,2.56,2.76,7.17,10.2,0.376,22.7,16.5,0
2026-06-18 18:23:20,7.67,7.66,0.553,0.549,0,0,0,2.70,0.0362,0.0351,0,0.00192,2.25,2.49,2.51,2.75,7.16,10.1,0.476,23.0,16.2,0
2026-06-18 18:23:40,7.65,7.65,0.563,0.575,0,0,0,2.70,0.0351,0.0355,0,0.00186,2.25,2.44,2.52,2.76,7.18,10.1,0.452,23.0,16.2,0
2026-06-18 18:24:00,7.64,7.65,0.556,0.575,0,0,0,2.69,0.0349,0.0351,0,0.00159,2.22,2.44,2.52,2.78,7.17,10.0,0.435,22.8,16.3,0
2026-06-18 18:24:20,7.63,7.64,0.563,0.549,0,0,0,2.68,0.0353,0.0353,0,0.00186,2.23,2.44,2.50,2.79,7.13,10.0,0.380,22.8,16.3,0
2026-06-18 18:24:40,7.58,7.55,0.549,0.562,0,0,0,2.67,0.0349,0.0352,0,0.00192,2.23,2.44,2.49,2.74,7.11,10.00,0.449,22.7,16.4,0
2026-06-18 18:25:00,7.57,7.57,0.564,0.559,0,0,0,2.68,0.0356,0.0353,0,0.00192,2.22,2.44,2.50,2.73,7.06,9.98,0.394,22.5,16.6,0
2026-06-18 18:25:20,7.58,7.58,0.563,0.553,0,0,0,2.68,0.0352,0.0350,0,0.00223,2.22,2.46,2.49,2.73,6.98,9.98,0.442,22.5,16.7,0
2026-06-18 18:25:40,7.48,7.50,0.564,0.556,0,0,0,2.65,0.0351,0.0352,0,0.00165,2.22,2.42,2.45,2.67,6.96,9.87,0.492,22.4,16.8,0
2026-06-18 18:26:00,7.54,7.55,0.546,0.549,0,0,0,2.67,0.0355,0.0348,0,0.00189,2.18,2.45,2.49,2.72,6.94,9.94,0.443,22.4,16.9,0
2026-06-18 18:26:20,7.50,7.49,0.568,0.557,0,0,0,2.66,0.0353,0.0355,0,0.00159,2.20,2.41,2.47,2.71,6.94,9.88,0.420,22.5,16.7,0
2026-06-18 18:26:40,7.56,7.56,0.553,0.569,0,0,0,2.67,0.0346,0.0347,0,0.00168,2.20,2.47,2.48,2.73,6.96,9.97,0.409,22.6,16.6,0
2026-06-18 18:27:00,7.50,7.49,0.545,0.556,0,0,0,2.66,0.0351,0.0349,0,0.00156,2.20,2.41,2.50,2.69,6.98,9.89,0.452,22.7,16.6,0
2026-06-18 18:27:20,7.44,7.44,0.578,0.557,0,0,0,2.65,0.0347,0.0348,0,0.00211,2.20,2.42,2.43,2.68,7.02,9.84,0.417,22.7,16.5,0
2026-06-18 18:27:40,7.50,7.47,0.568,0.556,0,0,0,2.67,0.0344,0.0352,0,0.00189,2.20,2.41,2.46,2.72,7.03,9.89,0.443,22.7,16.5,0
2026-06-18 18:28:00,7.48,7.46,0.549,0.539,0,0,0,2.66,0.0347,0.0346,0,0.00211,2.21,2.41,2.49,2.68,6.98,9.88,0.436,22.8,16.4,0
2026-06-18 18:28:20,7.50,7.51,0.557,0.553,0,0,0,2.67,0.0352,0.0346,0,0.00186,2.19,2.41,2.48,2.73,7.02,9.92,0.418,22.8,16.5,0
2026-06-18 18:28:40,7.48,7.55,0.558,0.549,0,0,0,2.66,0.0345,0.0344,0,0.00217,2.22,2.42,2.44,2.73,7.04,9.90,0.454,22.9,16.3,0
2026-06-18 18:29:00,7.48,7.49,0.568,0.566,0,0,0,2.65,0.0359,0.0353,0,0.00201,2.20,2.41,2.48,2.70,7.06,9.88,0.425,22.9,16.3,0
2026-06-18 18:29:20,7.47,7.46,0.560,0.553,0,0,0,2.65,0.0355,0.0344,0,0.00201,2.21,2.41,2.44,2.71,7.07,9.87,0.490,22.9,16.3,0
2026-06-18 18:29:40,7.50,7.50,0.565,0.553,0,0,0,2.66,0.0357,0.0352,0,0.00226,2.21,2.42,2.45,2.72,7.08,9.88,0.468,23.1,16.1,0
2026-06-18 18:30:00,7.45,7.45,0.564,0.575,0,0,0,2.65,0.0348,0.0351,0,0.00189,2.20,2.42,2.44,2.67,7.10,9.82,0.452,23.0,16.2,0
2026-06-18 18:30:20,7.52,7.53,0.568,0.576,0,0,0,2.66,0.0354,0.0343,0,0.00223,2.20,2.44,2.47,2.72,7.07,9.92,0.442,23.0,16.2,0
2026-06-18 18:30:40,7.49,7.50,0.564,0.559,0,0,0,2.67,0.0344,0.0347,0,0.00146,2.19,2.41,2.47,2.73,7.05,9.88,0.450,23.2,16.0,0
2026-06-18 18:31:00,7.48,7.48,0.561,0.579,0,0,0,2.67,0.0352,0.0352,0,0.00195,2.20,2.41,2.46,2.72,7.04,9.88,0.475,23.2,15.9,0
2026-06-18 18:31:20,7.48,7.48,0.554,0.566,0,0,0,2.65,0.0342,0.0348,0,0.00189,2.21,2.42,2.45,2.71,7.04,9.88,0.450,23.2,16.0,0
2026-06-18 18:31:40,7.49,7.48,0.566,0.562,0,0,0,2.65,0.0350,0.0346,0,0.00214,2.20,2.42,2.46,2.71,7.04,9.87,0.398,23.1,16.0,0
2026-06-18 18:32:00,7.46,7.44,0.560,0.564,0,0,0,2.66,0.0344,0.0350,0,0.00189,2.20,2.41,2.44,2.69,7.04,9.84,0.411,23.2,15.9,0
2026-06-18 18:32:20,7.46,7.49,0.563,0.556,0,0,0,2.65,0.0350,0.0345,0,0.00198,2.19,2.42,2.42,2.71,7.04,9.84,0.418,22.8,16.4,0
2026-06-18 18:32:40,7.44,7.48,0.557,0.556,0,0,0,2.63,0.0344,0.0349,0,0.00231,2.20,2.42,2.43,2.70,7.04,9.85,0.469,22.7,16.5,0
2026-06-18 18:33:00,7.42,7.43,0.563,0.562,0,0,0,2.65,0.0344,0.0340,0,0.00223,2.18,2.41,2.45,2.69,7.04,9.83,0.457,22.6,16.6,0
2026-06-18 18:33:20,7.40,7.40,0.552,0.553,0,0,0,2.64,0.0345,0.0347,0,0.00223,2.20,2.42,2.41,2.67,7.04,9.79,0.421,22.6,16.5,0
2026-06-18 18:33:40,7.40,7.40,0.556,0.568,0,0,0,2.65,0.0345,0.0345,0,0.00186,2.17,2.42,2.43,2.67,7.04,9.78,0.461,22.4,16.9,0
2026-06-18 18:34:00,7.40,7.40,0.572,0.560,0,0,0,2.64,0.0346,0.0348,0,0.00287,2.17,2.42,2.42,2.67,7.04,9.78,0.423,22.4,16.9,0
2026-06-18 18:34:20,7.39,7.38,0.568,0.563,0,0,0,2.63,0.0344,0.0348,0,0.00189,2.19,2.40,2.42,2.66,7.04,9.77,0.478,22.3,16.9,0
2026-06-18 18:34:40,7.37,7.35,0.556,0.574,0,0,0,2.63,0.0346,0.0340,0,0.00244,2.17,2.32,2.44,2.70,7.09,9.73,0.433,22.6,16.7,0
2026-06-18 18:35:00,7.34,7.34,0.565,0.572,0,0,0,2.62,0.0349,0.0346,0,0.00235,2.17,2.38,2.40,2.66,7.11,9.71,0.434,22.6,16.7,0
2026-06-18 18:35:20,7.40,7.39,0.563,0.559,0,0,0,2.65,0.0347,0.0344,0,0.00232,2.16,2.40,2.42,2.69,7.10,9.76,0.455,22.6,16.7,0
2026-06-18 18:35:40,7.37,7.41,0.563,0.577,0,0,0,2.62,0.0349,0.0349,0,0.00211,2.17,2.38,2.42,2.69,7.09,9.75,0.495,22.8,16.4,0
2026-06-18 18:36:00,7.34,7.33,0.574,0.572,0,0,0,2.65,0.0348,0.0341,0,0.00235,2.20,2.36,2.40,2.66,7.07,9.73,0.475,22.8,16.5,0
2026-06-18 18:36:20,7.34,7.33,0.564,0.553,0,0,0,2.62,0.0341,0.0344,0,0.00232,2.18,2.36,2.40,2.65,7.06,9.70,0.485,22.7,16.5,0
2026-06-18 18:36:40,7.38,7.39,0.568,0.571,0,0,0,2.64,0.0343,0.0350,0,0.00208,2.16,2.38,2.43,2.69,7.04,9.77,0.448,22.8,16.4,0
2026-06-18 18:37:00,7.41,7.43,0.574,0.568,0,0,0,2.64,0.0350,0.0342,0,0.00241,2.16,2.38,2.44,2.70,7.04,9.78,0.433,22.9,16.3,0
2026-06-18 18:37:20,7.34,7.33,0.555,0.576,0,0,0,2.61,0.0345,0.0350,0,0.00189,2.18,2.36,2.41,2.66,7.04,9.70,0.432,22.7,16.4,0
2026-06-18 18:37:40,7.32,7.32,0.570,0.560,0,0,0,2.62,0.0350,0.0341,0,0.00226,2.15,2.37,2.40,2.66,7.04,9.69,0.443,22.4,16.8,0
2026-06-18 18:38:00,7.30,7.28,0.576,0.554,0,0,0,2.62,0.0348,0.0344,0,0.00256,2.17,2.37,2.38,2.64,7.04,9.66,0.438,22.4,16.8,0
2026-06-18 18:38:20,7.33,7.33,0.565,0.567,0,0,0,2.62,0.0343,0.0349,0,0.00217,2.16,2.36,2.41,2.67,7.04,9.70,0.424,22.4,16.9,0
2026-06-18 18:38:40,7.25,7.27,0.572,0.562,0,0,0,2.62,0.0340,0.0344,0,0.00214,2.17,2.33,2.39,2.61,7.04,9.62,0.456,22.4,16.9,0
2026-06-18 18:39:00,7.34,7.33,0.566,0.554,0,0,0,2.62,0.0347,0.0345,0,0.00238,2.16,2.41,2.39,2.65,7.01,9.71,0.483,22.3,17.0,0
2026-06-18 18:39:20,7.30,7.31,0.567,0.558,0,0,0,2.62,0.0347,0.0346,0,0.00183,2.15,2.39,2.40,2.62,7.00,9.68,0.480,22.6,16.7,0
2026-06-18 18:39:40,7.31,7.35,0.567,0.558,0,0,0,2.61,0.0344,0.0339,0,0.00232,2.15,2.35,2.39,2.67,6.99,9.65,0.485,22.6,16.7,0
2026-06-18 18:40:00,7.27,7.26,0.570,0.556,0,0,0,2.62,0.0347,0.0351,0,0.00201,2.16,2.35,2.37,2.64,6.99,9.64,0.436,22.6,16.7,0
2026-06-18 18:40:20,7.34,7.32,0.557,0.577,0,0,0,2.64,0.0346,0.0343,0,0.00229,2.16,2.38,2.44,2.66,6.98,9.73,0.413,22.6,16.6,0
2026-06-18 18:40:40,7.28,7.27,0.572,0.566,0,0,0,2.62,0.0347,0.0345,0,0.00253,2.17,2.33,2.38,2.66,6.98,9.65,0.457,22.8,16.5,0
2026-06-18 18:41:00,7.33,7.32,0.574,0.575,0,0,0,2.64,0.0344,0.0350,0,0.00198,2.17,2.39,2.41,2.64,6.98,9.72,0.457,22.9,16.4,0
2026-06-18 18:41:20,7.36,7.34,0.570,0.572,0,0,0,2.63,0.0349,0.0348,0,0.00253,2.18,2.37,2.39,2.68,6.98,9.72,0.441,22.8,16.5,0
2026-06-18 18:41:40,7.33,7.34,0.561,0.563,0,0,0,2.63,0.0344,0.0345,0,0.00226,2.17,2.38,2.41,2.64,6.98,9.73,0.392,23.0,16.3,0
2026-06-18 18:42:00,7.30,7.31,0.570,0.567,0,0,0,2.61,0.0347,0.0342,0,0.00226,2.15,2.35,2.39,2.66,6.98,9.64,0.464,22.9,16.3,0
2026-06-18 18:42:20,7.34,7.35,0.564,0.568,0,0,0,2.62,0.0341,0.0348,0,0.00208,2.16,2.38,2.41,2.66,6.98,9.71,0.401,23.1,16.2,0
2026-06-18 18:42:40,7.29,7.28,0.579,0.565,0,0,0,2.63,0.0342,0.0346,0,0.00211,2.16,2.33,2.40,2.66,6.98,9.66,0.420,23.0,16.3,0
2026-06-18 18:43:00,7.34,7.33,0.564,0.564,0,0,0,2.63,0.0345,0.0341,0,0.00211,2.18,2.38,2.40,2.66,6.98,9.72,0.412,23.1,16.2,0
2026-06-18 18:43:20,7.34,7.33,0.568,0.569,0,0,0,2.63,0.0348,0.0347,0,0.00232,2.18,2.36,2.40,2.65,6.98,9.69,0.494,23.0,16.2,0
2026-06-18 18:43:40,7.31,7.33,0.575,0.573,0,0,0,2.62,0.0344,0.0340,0,0.00247,2.16,2.35,2.40,2.66,7.04,9.68,0.408,23.2,16.0,0
2026-06-18 18:44:00,7.36,7.36,0.557,0.586,0,0,0,2.63,0.0347,0.0343,0,0.00208,2.16,2.41,2.42,2.66,7.08,9.75,0.460,23.0,16.3,0
2026-06-18 18:44:20,7.30,7.32,0.570,0.560,0,0,0,2.63,0.0339,0.0348,0,0.00180,2.18,2.34,2.38,2.67,7.11,9.69,0.456,23.1,16.1,0
2026-06-18 18:44:40,7.38,7.35,0.585,0.575,0,0,0,2.65,0.0343,0.0345,0,0.00232,2.18,2.38,2.43,2.67,7.11,9.77,0.473,23.1,16.1,0
2026-06-18 18:45:00,7.32,7.33,0.576,0.575,0,0,0,2.62,0.0343,0.0344,0,0.00204,2.17,2.34,2.39,2.67,7.09,9.69,0.446,22.8,16.4,0
2026-06-18 18:45:20,7.34,7.35,0.572,0.571,0,0,0,2.63,0.0343,0.0339,0,0.00189,2.16,2.39,2.42,2.65,7.07,9.73,0.479,22.5,16.8,0
2026-06-18 18:45:40,7.33,7.34,0.577,0.579,0,0,0,2.62,0.0344,0.0340,0,0.00198,2.25,2.28,2.48,2.56,7.02,9.69,0.450,22.6,16.7,0
2026-06-18 18:46:00,7.31,7.31,0.570,0.581,0,0,0,2.62,0.0341,0.0349,0,0.00208,2.34,2.27,2.55,2.42,6.71,9.68,0.464,22.6,16.6,0
2026-06-18 18:46:20,7.18,7.18,0.556,0.572,0,0,0,2.58,0.0348,0.0343,0,0.00208,2.36,2.18,2.48,2.39,6.48,9.52,0.486,22.4,16.9,0
2026-06-18 18:46:40,7.15,7.13,0.563,0.572,0,0,0,2.60,0.0344,0.0343,0,0.00192,2.36,2.17,2.49,2.33,6.38,9.49,0.472,22.3,17.0,0
2026-06-18 18:47:00,7.17,7.15,0.592,0.563,0,0,0,2.59,0.0340,0.0346,0,0.00180,2.36,2.17,2.51,2.33,6.29,9.49,0.454,22.4,17.0,0
2026-06-18 18:47:20,7.16,7.15,0.575,0.571,0,0,0,2.58,0.0344,0.0344,0,0.00229,2.35,2.17,2.53,2.33,6.17,9.50,0.426,22.5,16.8,0
2026-06-18 18:47:40,7.15,7.18,0.563,0.564,0,0,0,2.62,0.0345,0.0345,0,0.00156,2.37,2.17,2.51,2.33,6.09,9.50,0.472,22.5,16.8,0
2026-06-18 18:48:00,7.17,7.17,0.576,0.590,0,0,0,2.60,0.0348,0.0343,0,0.00177,2.36,2.17,2.52,2.34,6.02,9.50,0.430,22.6,16.8,0
2026-06-18 18:48:20,7.17,7.17,0.590,0.574,0,0,0,2.58,0.0343,0.0348,0,0.00183,2.35,2.17,2.52,2.33,6.03,9.51,0.462,22.5,16.9,0
2026-06-18 18:48:40,7.22,7.21,0.564,0.553,0,0,0,2.62,0.0341,0.0341,0,0.00186,2.37,2.21,2.53,2.38,6.02,9.59,0.452,22.4,17.0,0
2026-06-18 18:49:00,7.23,7.22,0.552,0.578,0,0,0,2.63,0.0345,0.0345,0,0.00198,2.37,2.25,2.48,2.36,6.08,9.58,0.425,22.5,16.8,0
2026-06-18 18:49:20,7.23,7.24,0.572,0.580,0,0,0,2.62,0.0341,0.0346,0,0.00159,2.39,2.27,2.50,2.33,6.13,9.60,0.429,22.4,17.0,0
2026-06-18 18:49:40,7.29,7.29,0.574,0.571,0,0,0,2.62,0.0336,0.0341,0,0.00174,2.41,2.25,2.51,2.37,6.16,9.66,0.456,22.2,17.2,0
2026-06-18 18:50:00,7.30,7.31,0.577,0.580,0,0,0,2.64,0.0344,0.0337,0,0.00214,2.42,2.26,2.51,2.40,6.14,9.69,0.466,22.0,17.4,0
2026-06-18 18:50:20,7.45,7.45,0.591,0.561,0,0,0,2.65,0.0344,0.0346,0,0.00183,2.45,2.25,2.59,2.45,6.19,9.82,0.462,22.1,17.3,0
2026-06-18 18:50:40,7.48,7.44,0.563,0.564,0,0,0,2.67,0.0347,0.0346,0,0.00177,2.46,2.30,2.60,2.41,6.20,9.88,0.430,22.1,17.2,0
2026-06-18 18:51:00,7.49,7.49,0.579,0.572,0,0,0,2.67,0.0346,0.0344,0,0.00153,2.50,2.30,2.61,2.40,6.23,9.90,0.469,21.9,17.5,0
2026-06-18 18:51:20,7.65,7.64,0.561,0.574,0,0,0,2.69,0.0344,0.0343,0,0.00174,2.53,2.35,2.63,2.48,6.27,10.0,0.457,21.7,17.8,0
2026-06-18 18:51:40,7.74,7.73,0.579,0.557,0,0,0,2.71,0.0344,0.0342,0,0.00156,2.55,2.40,2.68,2.48,6.27,10.2,0.490,21.7,17.7,0
2026-06-18 18:52:00,7.76,7.77,0.563,0.581,0,0,0,2.72,0.0335,0.0343,0,0.00140,2.59,2.37,2.70,2.48,6.32,10.2,0.456,21.9,17.6,0
2026-06-18 18:52:20,7.90,7.88,0.582,0.582,0,0,0,2.75,0.0340,0.0341,0,0.00204,2.63,2.43,2.72,2.52,6.31,10.4,0.469,21.9,17.5,0
2026-06-18 18:52:40,7.96,7.96,0.563,0.581,0,0,0,2.78,0.0341,0.0342,0,0.00159,2.63,2.43,2.77,2.56,6.38,10.4,0.434,22.1,17.4,0
2026-06-18 18:53:00,8.07,8.06,0.595,0.571,0,0,0,2.78,0.0347,0.0339,0,0.00150,2.66,2.43,2.80,2.63,6.42,10.5,0.427,22.5,16.9,0
2026-06-18 18:53:20,8.13,8.13,0.571,0.575,0,0,0,2.80,0.0342,0.0353,0,0.00162,2.68,2.43,2.82,2.64,6.45,10.6,0.465,22.8,16.5,0
2026-06-18 18:53:40,8.29,8.29,0.587,0.573,0,0,0,2.83,0.0344,0.0349,0,0.00150,2.71,2.50,2.86,2.72,6.52,10.8,0.442,23.0,16.3,0
2026-06-18 18:54:00,8.39,8.40,0.583,0.573,0,0,0,2.86,0.0337,0.0345,0,0.00107,2.74,2.51,2.93,2.73,6.55,10.9,0.499,22.9,16.3,0
2026-06-18 18:54:20,8.43,8.44,0.575,0.577,0,0,0,2.86,0.0343,0.0340,0,0.00159,2.75,2.54,2.89,2.78,6.57,11.0,0.429,22.8,16.5,0
2026-06-18 18:54:40,8.56,8.57,0.570,0.588,0,0,0,2.88,0.0347,0.0347,0,0.00101,2.77,2.59,2.94,2.82,6.56,11.1,0.483,22.8,16.5,0
2026-06-18 18:55:00,8.59,8.59,0.586,0.594,0,0,0,2.89,0.0339,0.0345,0,0.00116,2.78,2.60,2.94,2.82,6.65,11.1,0.476,22.8,16.5,0
2026-06-18 18:55:20,8.63,8.63,0.578,0.572,0,0,0,2.89,0.0346,0.0338,0,0.00162,2.80,2.59,2.97,2.84,6.70,11.2,0.440,22.8,16.5,0
2026-06-18 18:55:40,8.71,8.71,0.577,0.575,0,0,0,2.92,0.0343,0.0346,0,0.00119,2.81,2.59,3.00,2.90,6.76,11.3,0.465,22.8,16.6,0
2026-06-18 18:56:00,8.81,8.80,0.583,0.599,0,0,0,2.94,0.0344,0.0337,0,0.00125,2.82,2.66,3.04,2.89,6.78,11.4,0.427,22.7,16.7,0
2026-06-18 18:56:20,8.82,8.82,0.574,0.585,0,0,0,2.96,0.0348,0.0341,0,0.00134,2.85,2.67,3.02,2.90,6.84,11.4,0.409,22.8,16.6,0
2026-06-18 18:56:40,8.88,8.85,0.576,0.584,0,0,0,2.94,0.0343,0.0340,0,0.00119,2.85,2.67,3.07,2.93,6.85,11.5,0.472,22.8,16.5,0
2026-06-18 18:57:00,8.93,8.93,0.591,0.578,0,0,0,2.96,0.0342,0.0346,0,0.00119,2.87,2.66,3.06,2.97,6.88,11.5,0.430,22.8,16.6,0
2026-06-18 18:57:20,9.02,9.01,0.574,0.584,0,0,0,2.99,0.0344,0.0341,0,0.00122,2.88,2.74,3.10,2.96,6.91,11.7,0.401,22.9,16.4,0
2026-06-18 18:57:40,9.04,9.03,0.590,0.583,0,0,0,3.00,0.0343,0.0340,0,0.00101,2.89,2.75,3.09,2.96,6.85,11.7,0.435,23.0,16.3,0
2026-06-18 18:58:00,9.10,9.10,0.593,0.582,0,0,0,3.02,0.0341,0.0344,0,0.00125,2.90,2.73,3.14,3.01,6.82,11.7,0.419,23.0,16.3,0
2026-06-18 18:58:20,9.16,9.16,0.590,0.596,0,0,0,3.01,0.0345,0.0340,0,0.00122,2.91,2.74,3.14,3.05,6.89,11.8,0.381,22.6,16.7,0
2026-06-18 18:58:40,9.17,9.16,0.586,0.570,0,0,0,3.00,0.0340,0.0342,0,0.00107,2.90,2.74,3.16,3.04,6.90,11.8,0.460,22.6,16.7,0
