17:31,0,67769.63,32140.648
17:36,1,67769.63,32140.648
17:41,2,67769.63,32140.648
17:46,3,67769.63,32140.648
17:51,4,101103.13,22285.982
17:56,5,94608.53,22000.0
18:01,6,88861.68,22087.23
18:06,7,79369.85,23014.44
18:11,8,104168.7,22000.0
18:16,9,84777.836,22351.535
18:21,10,87728.05,22000.0
18:26,11,83898.76,22000.0
18:31,12,75674.484,22000.0
18:36,13,82699.88,22000.0
18:41,14,112883.79,22713.38
18:46,15,131121.31,26572.768
18:51,16,85928.4,23849.395
18:56,17,134120.77,38000.0
19:01,18,134565.92,35851.586
19:06,19,130705.51,36914.79
19:11,20,113885.63,22009.027
19:16,21,111980.58,37936.88
19:21,22,86475.17,38000.0
19:26,23,62268.18,23345.45
19:31,24,61632.63,38000.0
19:36,25,60000.0,22000.0
19:41,26,65369.3,22000.0
19:46,27,69034.375,22000.0
19:51,28,102294.56,37954.31
19:56,29,102322.33,36682.812
20:01,30,95023.61,36392.844
20:06,31,79709.4,22000.0
20:11,32,104647.88,38000.0
20:16,33,100949.086,30860.547
20:21,34,60000.0,32882.566
20:26,35,67892.21,28845.17
20:31,36,82047.45,22000.0
20:36,37,84437.63,22000.0
20:41,38,79486.984,37404.07
20:46,39,113661.03,22000.0
20:51,40,116228.04,22000.0
20:56,41,147000.0,36239.383
21:01,42,97083.66,38000.0
21:06,43,72274.03,37196.11
21:11,44,60000.0,22000.0
21:16,45,147000.0,38000.0
21:21,46,147000.0,34128.46
21:26,47,60000.0,22000.0
21:31,48,79594.9,25032.266
21:36,49,65810.38,22374.209
21:41,50,61527.707,22000.0
21:46,51,69600.0,23129.887
21:51,52,147000.0,37216.457
21:56,53,60755.203,22000.0
22:01,54,61844.047,22000.0
22:06,55,71712.44,26356.951
22:11,56,60267.76,22000.0
22:16,57,60000.0,22000.0
22:21,58,85965.09,29229.668
22:26,59,62521.824,22000.0
