17:31,0,0.5651067076105821
17:36,1,0.5651067076105821
17:41,2,0.5651067076105821
17:46,3,0.560051251447531
17:51,4,0.5799816180268725
17:56,5,0.5541323015649112
18:01,6,0.5302990259997133
18:06,7,0.5057320626194557
18:11,8,0.5836599987581859
18:16,9,0.5212323523161599
18:21,10,0.5282055929615603
18:26,11,0.5146435303118244
18:31,12,0.48705128563747146
18:36,13,0.5119329219677441
18:41,14,0.6259368520852047
18:46,15,0.7190436414746331
18:51,16,0.5328864340366798
18:56,17,0.8391777362474657
19:01,18,0.8163187652187051
19:06,19,0.8127214208943617
19:11,20,0.6119034083756216
19:16,21,0.594185783188401
19:21,22,0.504182913019352
19:26,23,0.3421240204100422
19:31,24,0.2710468107154221
19:36,25,0.24304791620063065
19:41,26,0.26206418977013035
19:46,27,0.2536634088780265
19:51,28,0.3781075391717689
19:56,29,0.377676092628862
20:01,30,0.35170562493766994
20:06,31,0.29147077899914
20:11,32,0.3864612421204457
20:16,33,0.36074264257582306
20:21,34,0.21592526692635117
20:26,35,0.24345629198099475
20:31,36,0.2906076413458225
20:36,37,0.2990728784654971
20:41,38,0.2815553690443093
20:46,39,0.4026182438036896
20:51,40,0.4117097212752506
20:56,41,0.5207382483824397
21:01,42,0.3438775432855174
21:06,43,0.25600927912351634
21:11,44,0.21252291632618928
21:16,45,0.5245833336594795
21:21,46,0.5241800483555437
21:26,47,0.21479166630724766
21:31,48,0.31058138834192794
21:36,49,0.2587155584295099
21:41,50,0.24311895895222913
21:46,51,0.4563073476580456
21:51,52,0.8582092857777192
21:56,53,0.4147330047443742
22:01,54,0.49066224217886023
22:06,55,0.5794075095469542
22:11,56,0.48507956967647
22:16,57,0.5358999982816952
22:21,58,0.7341358337126449
22:26,59,0.5448314548557128
