00:25,0,0.0
00:30,1,0.0
00:35,2,0.0
00:40,3,0.0
00:45,4,0.0
00:50,5,0.0
00:55,6,0.0
01:00,7,0.0
01:05,8,0.0
01:10,9,0.0
01:15,10,0.0
01:20,11,0.0
01:25,12,0.0
01:30,13,0.0
01:35,14,0.0
01:40,15,0.0
01:45,16,0.0
01:50,17,0.0
01:55,18,0.0
02:00,19,0.0
02:05,20,0.0
02:10,21,0.0
02:15,22,0.0
02:20,23,0.0
02:25,24,0.0
02:30,25,0.0
02:35,26,0.0
02:40,27,0.0
02:45,28,0.0
02:50,29,0.0
02:56,30,0.0
03:01,31,0.0
03:06,32,0.0
03:11,33,0.0
03:16,34,0.0
03:21,35,0.0
03:26,36,0.0
03:31,37,0.0
03:36,38,0.0
03:41,39,0.0
03:46,40,0.0
03:51,41,0.0
03:56,42,0.0
04:01,43,0.0
04:06,44,0.0
04:11,45,0.0
04:16,46,0.0
04:21,47,0.0
04:26,48,0.0
04:31,49,0.0
04:36,50,0.0
04:41,51,0.0
04:46,52,0.0
04:51,53,0.0
04:56,54,0.0
05:01,55,0.0
05:07,56,0.0
05:12,57,0.0
05:17,58,0.0
05:22,59,0.0
