00:25,0,0.0
00:30,1,0.0
00:35,2,0.0
00:40,3,0.0
00:45,4,1.0
00:50,5,1.0
00:55,6,1.0
01:00,7,1.0
01:05,8,1.0
01:10,9,1.0
01:15,10,1.0
01:20,11,1.0
01:25,12,1.0
01:30,13,1.0
01:35,14,1.0
01:40,15,1.0
01:45,16,1.0
01:50,17,1.0
01:55,18,1.0
02:00,19,1.0
02:05,20,1.0
02:10,21,1.0
02:15,22,1.0
02:20,23,1.0
02:25,24,1.0
02:30,25,1.0
02:35,26,1.0
02:40,27,1.0
02:45,28,1.0
02:50,29,1.0
02:56,30,1.0
03:01,31,1.0
03:06,32,1.0
03:11,33,1.0
03:16,34,1.0
03:21,35,1.0
03:26,36,1.0
03:31,37,1.0
03:36,38,1.0
03:41,39,1.0
03:46,40,1.0
03:51,41,1.0
03:56,42,1.0
04:01,43,1.0
04:06,44,1.0
04:11,45,1.0
04:16,46,1.0
04:21,47,1.0
04:26,48,1.0
04:31,49,1.0
04:36,50,1.0
04:41,51,1.0
04:46,52,1.0
04:51,53,1.0
04:56,54,1.0
05:01,55,1.0
05:07,56,1.0
05:12,57,1.0
05:17,58,1.0
05:22,59,1.0
