"Time","Pel_CHP","Power100","Power200","Power300","Power400","Power500","Power600","Power701","Power711","Power721","Power731","Power900","PowerChiller"
2026-05-17 04:02:00,0,107,0.981,0,33.1,-0.00229,-0.00326,-39.7,-29.5,-29.3,-29.2,130,-135
2026-05-17 04:02:30,0,110,0.973,0,32.8,-0.00229,-0.00320,-40.4,-30.2,-30.0,-30.1,133,-139
2026-05-17 04:03:00,0,112,0.978,0,32.5,-0.00235,-0.00312,-40.0,-31.0,-30.5,-30.7,135,-147
2026-05-17 04:03:30,0,113,0.969,0,31.8,-0.00247,-0.00319,-39.7,-31.6,-31.0,-30.9,136,-155
2026-05-17 04:04:00,0,113,0.975,0,31.0,-0.00274,-0.00321,-39.6,-32.0,-31.3,-31.3,137,-162
2026-05-17 04:04:30,0,113,0.976,0,30.0,-0.00268,-0.00343,-39.1,-32.4,-31.7,-31.8,137,-167
2026-05-17 04:05:00,0,113,0.979,0,29.3,-0.00264,-0.00339,-39.0,-32.8,-32.1,-32.1,137,-171
2026-05-17 04:05:30,0,114,0.987,0,28.6,-0.00253,-0.00338,-38.8,-33.3,-32.3,-32.4,138,-173
2026-05-17 04:06:00,0,115,0.980,0,28.3,-0.00268,-0.00336,-38.6,-33.5,-32.4,-32.4,138,-175
2026-05-17 04:06:30,0,116,0.982,0,28.0,-0.00268,-0.00325,-38.5,-33.9,-32.7,-32.7,139,-168
2026-05-17 04:07:00,0,116,0.975,0,27.7,-0.00261,-0.00324,-38.4,-34.0,-33.3,-33.1,139,-158
2026-05-17 04:07:30,0,116,0.981,0,27.6,-0.00258,-0.00335,-38.6,-34.2,-33.5,-33.4,140,-149
2026-05-17 04:08:00,0,117,0.980,0,27.7,-0.00232,-0.00332,-38.4,-34.2,-33.2,-33.1,140,-149
2026-05-17 04:08:30,0,118,0.978,0,27.6,-0.00256,-0.00319,-38.0,-34.1,-33.1,-32.8,140,-152
2026-05-17 04:09:00,0,117,0.994,0,27.1,-0.00288,-0.00318,-37.6,-33.8,-32.8,-32.3,138,-156
2026-05-17 04:09:30,0,116,1.01,0,26.5,-0.00297,-0.00312,-37.3,-33.8,-32.5,-32.1,137,-158
2026-05-17 04:10:00,0,115,0.993,0,25.8,-0.00285,-0.00322,-37.3,-33.5,-32.2,-31.8,135,-160
2026-05-17 04:10:30,0,115,1.00,0,25.1,-0.00298,-0.00333,-37.2,-33.3,-32.0,-31.6,134,-160
2026-05-17 04:11:00,0,115,0.988,0,24.6,-0.00308,-0.00338,-37.1,-32.9,-31.7,-31.3,133,-160
2026-05-17 04:11:30,0,115,0.984,0,24.2,-0.00294,-0.00330,-37.2,-32.6,-31.4,-31.2,132,-160
2026-05-17 04:12:00,0,115,0.972,0,24.0,-0.00297,-0.00343,-37.2,-32.5,-31.2,-31.0,132,-159
2026-05-17 04:12:30,0,116,0.985,0,24.2,-0.00294,-0.00340,-37.2,-32.2,-30.9,-30.9,131,-158
2026-05-17 04:13:00,0,116,1.00,0,24.1,-0.00305,-0.00338,-37.4,-31.9,-30.7,-30.8,131,-159
2026-05-17 04:13:30,0,115,1.01,0,23.9,-0.00326,-0.00341,-37.9,-31.7,-30.6,-30.7,131,-159
2026-05-17 04:14:00,0,115,1.00,0,23.7,-0.00325,-0.00341,-38.0,-31.6,-30.6,-30.5,131,-158
2026-05-17 04:14:30,0,113,0.989,0,22.9,-0.00320,-0.00330,-34.6,-32.6,-28.5,-31.8,128,-157
2026-05-17 04:15:00,0,112,0.979,0,22.1,-0.00300,-0.00336,-32.2,-32.9,-27.4,-32.5,126,-157
2026-05-17 04:15:30,0,111,0.975,0,21.7,-0.00321,-0.00336,-32.1,-33.1,-27.4,-32.5,126,-155
2026-05-17 04:16:00,0,110,0.968,0,21.3,-0.00339,-0.00331,-31.8,-33.1,-27.1,-32.8,126,-154
2026-05-17 04:16:30,0,109,0.969,0,21.4,-0.00353,-0.00333,-31.1,-33.3,-26.9,-32.9,125,-153
2026-05-17 04:17:00,0,107,0.995,0,21.4,-0.00350,-0.00327,-30.9,-33.1,-26.7,-33.0,124,-151
2026-05-17 04:17:30,0,106,0.978,0,21.5,-0.00324,-0.00339,-30.7,-33.1,-26.5,-33.0,123,-148
2026-05-17 04:18:00,0,105,0.971,0,21.7,-0.00358,-0.00343,-30.5,-32.8,-26.7,-32.8,122,-145
2026-05-17 04:18:30,0,104,0.973,0,21.9,-0.00346,-0.00333,-30.2,-32.6,-26.4,-32.5,120,-141
2026-05-17 04:19:00,0,103,0.968,0,22.1,-0.00309,-0.00337,-30.0,-32.5,-26.0,-31.9,119,-137
2026-05-17 04:19:30,0,102,0.967,0,22.2,-0.00336,-0.00349,-29.7,-32.4,-25.9,-31.3,118,-134
2026-05-17 04:20:00,0,102,0.982,0,22.3,-0.00351,-0.00349,-29.7,-31.9,-26.0,-30.8,117,-131
2026-05-17 04:20:30,0,102,0.982,0,22.2,-0.00340,-0.00346,-29.7,-31.3,-26.0,-30.2,116,-129
2026-05-17 04:21:00,0,102,0.983,0,22.3,-0.00345,-0.00354,-29.9,-31.0,-25.9,-29.6,116,-127
2026-05-17 04:21:30,0,102,0.977,0,22.2,-0.00327,-0.00341,-29.9,-30.7,-25.9,-29.2,115,-126
2026-05-17 04:22:00,0,102,0.974,0,22.0,-0.00348,-0.00347,-29.9,-30.4,-25.9,-28.9,115,-125
2026-05-17 04:22:30,0,102,0.975,0,21.8,-0.00322,-0.00358,-30.1,-30.1,-26.0,-28.4,115,-125
2026-05-17 04:23:00,0,102,0.961,0,21.5,-0.00322,-0.00359,-30.6,-29.7,-26.1,-28.0,115,-127
2026-05-17 04:23:30,0,103,0.969,0,21.1,-0.00336,-0.00351,-30.6,-29.6,-26.2,-27.9,115,-127
2026-05-17 04:24:00,0,103,0.980,0,20.9,-0.00338,-0.00348,-30.9,-29.4,-26.3,-27.8,116,-129
2026-05-17 04:24:30,0,104,0.965,0,20.8,-0.00321,-0.00351,-31.3,-29.4,-26.6,-27.7,116,-130
2026-05-17 04:25:00,0,105,0.943,0,20.8,-0.00308,-0.00353,-30.9,-29.4,-26.7,-27.6,117,-130
2026-05-17 04:25:30,0,105,0.933,0,20.8,-0.00312,-0.00360,-31.0,-29.5,-26.8,-27.5,117,-132
2026-05-17 04:26:00,0,106,0.927,0,20.8,-0.00315,-0.00358,-31.3,-29.6,-27.0,-27.4,117,-133
2026-05-17 04:26:30,0,106,0.928,0,20.7,-0.00336,-0.00346,-31.6,-29.7,-27.1,-27.6,118,-133
2026-05-17 04:27:00,0,105,0.945,0,20.4,-0.00326,-0.00335,-31.2,-29.8,-27.2,-27.7,118,-136
2026-05-17 04:27:30,0,105,0.946,0,20.3,-0.00331,-0.00340,-31.2,-29.8,-27.3,-28.2,118,-138
2026-05-17 04:28:00,0,105,0.960,0,20.4,-0.00336,-0.00338,-31.4,-29.7,-27.3,-28.5,118,-139
2026-05-17 04:28:30,0,104,0.949,0,20.6,-0.00348,-0.00335,-31.0,-29.8,-27.2,-28.9,117,-140
2026-05-17 04:29:00,0,104,0.951,0,20.7,-0.00333,-0.00337,-31.0,-29.7,-27.0,-28.9,117,-140
2026-05-17 04:29:30,0,104,0.948,0,20.9,-0.00336,-0.00352,-31.1,-29.7,-27.2,-28.5,117,-139
2026-05-17 04:30:00,0,103,0.939,0,21.0,-0.00337,-0.00342,-31.1,-30.0,-27.0,-28.1,117,-139
2026-05-17 04:30:30,0,103,0.926,0,20.8,-0.00339,-0.00360,-31.2,-30.0,-27.1,-28.4,117,-141
2026-05-17 04:31:00,0,103,0.911,0,20.6,-0.00332,-0.00346,-31.2,-29.8,-27.1,-28.5,117,-140
2026-05-17 04:31:30,0,105,0.905,0,20.7,-0.00347,-0.00345,-30.8,-29.8,-26.9,-28.6,117,-138
2026-05-17 04:32:00,0,106,0.902,0,20.9,-0.00366,-0.00353,-30.4,-29.9,-26.7,-28.3,117,-135
2026-05-17 04:32:30,0,107,0.901,0,21.0,-0.00375,-0.00356,-30.7,-29.8,-26.6,-27.9,118,-134
2026-05-17 04:33:00,0,108,0.908,0,20.7,-0.00355,-0.00367,-30.7,-29.8,-26.6,-27.8,119,-135
2026-05-17 04:33:30,0,108,0.905,0,20.5,-0.00363,-0.00372,-31.1,-29.7,-26.9,-28.0,119,-139
2026-05-17 04:34:00,0,108,0.909,0,20.2,-0.00350,-0.00366,-31.2,-30.1,-27.1,-28.6,119,-141
2026-05-17 04:34:30,0,109,0.900,0,20.2,-0.00343,-0.00355,-31.5,-30.3,-27.1,-28.9,120,-143
2026-05-17 04:35:00,0,110,0.897,0,20.3,-0.00333,-0.00339,-31.6,-30.6,-27.2,-29.1,121,-144
2026-05-17 04:35:30,0,111,0.893,0,20.3,-0.00358,-0.00333,-31.3,-30.8,-27.5,-29.4,122,-146
2026-05-17 04:36:00,0,111,0.892,0,20.3,-0.00369,-0.00329,-31.6,-31.1,-27.5,-29.6,123,-148
2026-05-17 04:36:30,0,111,0.899,0,20.3,-0.00369,-0.00324,-31.5,-31.4,-27.6,-29.9,123,-151
2026-05-17 04:37:00,0,111,0.917,0,20.2,-0.00378,-0.00328,-31.5,-31.6,-27.6,-30.3,123,-152
2026-05-17 04:37:30,0,111,0.900,0,20.1,-0.00365,-0.00308,-31.5,-31.9,-27.4,-30.7,124,-152
2026-05-17 04:38:00,0,111,0.870,0,20.1,-0.00355,-0.00304,-31.3,-32.1,-27.3,-31.1,124,-153
2026-05-17 04:38:30,0,111,0.850,0,20.3,-0.00360,-0.00304,-31.5,-32.3,-27.3,-31.1,124,-154
2026-05-17 04:39:00,0,110,0.861,0,20.2,-0.00365,-0.00296,-31.2,-32.3,-27.4,-31.3,124,-155
2026-05-17 04:39:30,0,110,0.874,0,20.2,-0.00359,-0.00316,-31.0,-32.6,-27.3,-31.5,124,-156
2026-05-17 04:40:00,0,111,0.869,0,20.5,-0.00386,-0.00318,-31.4,-32.8,-27.2,-31.6,124,-156
2026-05-17 04:40:30,0,112,0.858,0,20.7,-0.00371,-0.00310,-31.3,-33.0,-27.3,-31.8,125,-155
2026-05-17 04:41:00,0,111,0.860,0,20.6,-0.00371,-0.00305,-30.9,-33.2,-27.1,-31.8,124,-154
2026-05-17 04:41:30,0,111,0.880,0,20.6,-0.00363,-0.00308,-30.7,-33.3,-26.8,-32.0,124,-153
2026-05-17 04:42:00,0,111,0.862,0,20.5,-0.00397,-0.00319,-30.8,-33.3,-26.8,-32.0,124,-153
2026-05-17 04:42:30,0,111,0.868,0,20.4,-0.00375,-0.00310,-30.9,-33.3,-26.7,-31.9,124,-152
2026-05-17 04:43:00,0,111,0.867,0,20.4,-0.00391,-0.00302,-30.4,-33.3,-26.9,-32.1,124,-150
2026-05-17 04:43:30,0,111,0.885,0,20.5,-0.00394,-0.00312,-30.7,-32.9,-26.7,-31.6,123,-148
2026-05-17 04:44:00,0,111,0.885,0,20.5,-0.00391,-0.00304,-30.7,-33.0,-26.6,-31.3,123,-149
2026-05-17 04:44:30,0,111,0.876,0,20.4,-0.00402,-0.00303,-30.7,-33.1,-26.5,-31.5,124,-149
2026-05-17 04:45:00,0,111,0.873,0,20.3,-0.00365,-0.00307,-30.9,-32.9,-26.5,-31.9,124,-149
2026-05-17 04:45:30,0,111,0.868,0,20.5,-0.00362,-0.00322,-31.2,-32.7,-26.9,-31.7,124,-147
2026-05-17 04:46:00,0,111,0.881,0,20.6,-0.00374,-0.00331,-31.1,-32.6,-26.8,-31.4,123,-147
2026-05-17 04:46:30,0,109,0.866,0,20.3,-0.00367,-0.00331,-30.8,-32.7,-26.8,-31.4,121,-148
2026-05-17 04:47:00,0,108,0.854,0,20.1,-0.00372,-0.00355,-30.7,-32.9,-26.7,-31.8,121,-147
2026-05-17 04:47:30,0,108,0.852,0,20.2,-0.00373,-0.00350,-30.6,-32.7,-26.6,-31.7,121,-145
2026-05-17 04:48:00,0,108,0.824,0,20.3,-0.00377,-0.00346,-30.7,-32.6,-26.5,-31.3,121,-143
2026-05-17 04:48:30,0,108,0.853,0,20.3,-0.00384,-0.00360,-31.3,-32.4,-26.4,-30.8,121,-142
2026-05-17 04:49:00,0,107,0.862,0,20.4,-0.00370,-0.00358,-31.1,-32.2,-26.9,-30.5,121,-142
2026-05-17 04:49:30,0,106,0.861,0,20.3,-0.00393,-0.00353,-31.0,-32.0,-26.9,-30.3,120,-141
2026-05-17 04:50:00,0,105,0.864,0,20.3,-0.00379,-0.00371,-30.8,-31.8,-26.8,-30.2,119,-140
2026-05-17 04:50:30,0,104,0.850,0,20.2,-0.00380,-0.00359,-30.5,-31.6,-26.6,-30.1,118,-138
2026-05-17 04:51:00,0,104,0.849,0,20.2,-0.00380,-0.00367,-30.3,-31.4,-26.3,-30.0,117,-137
2026-05-17 04:51:30,0,104,0.847,0,20.5,-0.00369,-0.00367,-30.3,-31.1,-26.1,-29.8,116,-134
2026-05-17 04:52:00,0,104,0.848,0,20.8,-0.00364,-0.00363,-30.2,-30.8,-26.2,-29.4,116,-133
2026-05-17 04:52:30,0,104,0.850,0,21.0,-0.00389,-0.00355,-30.4,-30.4,-26.2,-29.0,116,-132
2026-05-17 04:53:00,0,104,0.833,0,21.1,-0.00393,-0.00335,-30.3,-30.2,-26.3,-28.7,115,-130
2026-05-17 04:53:30,0,104,0.833,0,21.1,-0.00401,-0.00325,-30.3,-29.9,-26.3,-28.4,115,-129
2026-05-17 04:54:00,0,104,0.811,0,21.0,-0.00406,-0.00336,-30.5,-29.7,-26.3,-28.1,115,-128
2026-05-17 04:54:30,0,104,0.803,0,20.8,-0.00417,-0.00346,-30.5,-29.6,-26.2,-27.8,114,-128
2026-05-17 04:55:00,0,104,0.802,0,20.8,-0.00410,-0.00354,-30.8,-29.3,-26.2,-27.6,114,-129
2026-05-17 04:55:30,0,104,0.791,0,20.5,-0.00411,-0.00348,-31.0,-29.1,-26.2,-27.5,114,-130
2026-05-17 04:56:00,0,104,0.811,0,20.4,-0.00415,-0.00356,-31.2,-29.2,-26.4,-27.5,115,-131
2026-05-17 04:56:30,0,104,0.825,0,20.3,-0.00421,-0.00341,-31.0,-29.2,-26.6,-27.5,115,-132
2026-05-17 04:57:00,0,103,0.817,0,20.3,-0.00407,-0.00332,-31.2,-29.1,-26.7,-27.5,116,-132
2026-05-17 04:57:30,0,103,0.815,0,20.3,-0.00408,-0.00339,-31.2,-29.0,-26.8,-27.4,116,-132
2026-05-17 04:58:00,0,103,0.811,0,20.3,-0.00420,-0.00327,-31.3,-28.9,-26.8,-27.4,115,-133
2026-05-17 04:58:30,0,103,0.816,0,20.4,-0.00439,-0.00322,-31.0,-28.9,-26.8,-27.3,115,-133
2026-05-17 04:59:00,0,102,0.818,0,20.4,-0.00419,-0.00325,-30.8,-28.8,-26.8,-27.4,114,-133
2026-05-17 04:59:30,0,102,0.813,0,20.5,-0.00421,-0.00322,-30.7,-28.8,-27.0,-27.3,114,-133
2026-05-17 05:00:00,0,102,0.827,0,20.6,-0.00440,-0.00321,-31.0,-28.7,-26.9,-27.2,114,-133
2026-05-17 05:00:30,0,102,0.811,0,20.6,-0.00438,-0.00341,-30.9,-28.6,-26.9,-27.2,114,-134
2026-05-17 05:01:00,0,103,0.821,0,20.6,-0.00436,-0.00345,-30.5,-28.6,-26.9,-27.3,113,-134
2026-05-17 05:01:30,0,104,0.827,0,20.8,-0.00418,-0.00348,-31.0,-28.5,-26.9,-26.9,114,-133
2026-05-17 05:02:00,0,106,0.821,0,20.8,-0.00400,-0.00345,-31.1,-28.5,-27.0,-26.8,115,-132
2026-05-17 05:02:30,0,107,0.804,0,20.8,-0.00436,-0.00361,-31.4,-28.5,-26.9,-26.8,116,-141
2026-05-17 05:03:00,0,108,0.778,0,20.6,-0.00413,-0.00351,-31.0,-28.5,-26.7,-26.8,118,-163
2026-05-17 05:03:30,0,109,0.783,0,20.4,-0.00428,-0.00345,-30.7,-28.2,-26.4,-26.7,118,-178
2026-05-17 05:04:00,0,109,0.800,0,20.2,-0.00436,-0.00348,-31.2,-27.7,-26.6,-26.5,116,-179
2026-05-17 05:04:30,0,108,0.827,0,19.6,-0.00429,-0.00348,-31.6,-27.8,-27.2,-27.1,116,-174
2026-05-17 05:05:00,0,107,0.811,0,19.1,-0.00446,-0.00356,-31.8,-28.2,-27.6,-28.0,116,-169
2026-05-17 05:05:30,0,108,0.803,0,19.4,-0.00419,-0.00354,-32.0,-28.7,-28.0,-28.6,117,-163
2026-05-17 05:06:00,0,110,0.807,0,19.7,-0.00424,-0.00337,-32.4,-29.6,-28.3,-29.5,120,-153
2026-05-17 05:06:30,0,112,0.797,0,20.1,-0.00422,-0.00327,-32.9,-30.8,-28.6,-30.6,123,-141
2026-05-17 05:07:00,0,114,0.778,0,20.5,-0.00418,-0.00311,-32.9,-32.0,-28.9,-31.2,127,-132
2026-05-17 05:07:30,0,115,0.801,0,20.9,-0.00423,-0.00306,-32.4,-32.6,-28.2,-31.7,128,-132
2026-05-17 05:08:00,0,114,0.799,0,20.8,-0.00436,-0.00321,-32.1,-32.7,-27.8,-32.1,127,-138
2026-05-17 05:08:30,0,113,0.792,0,20.6,-0.00452,-0.00308,-31.7,-33.0,-27.6,-32.6,125,-143
2026-05-17 05:09:00,0,111,0.791,0,20.5,-0.00436,-0.00307,-31.0,-33.3,-27.4,-32.8,124,-145
2026-05-17 05:09:30,0,110,0.776,0,20.4,-0.00417,-0.00292,-30.8,-33.4,-26.7,-32.9,123,-146
2026-05-17 05:10:00,0,110,0.785,0,20.5,-0.00411,-0.00306,-30.6,-33.3,-26.6,-32.8,122,-146
2026-05-17 05:10:30,0,111,0.778,0,20.7,-0.00384,-0.00308,-30.7,-33.2,-26.4,-32.3,123,-145
2026-05-17 05:11:00,0,112,0.794,0,20.9,-0.00403,-0.00319,-30.4,-33.1,-26.5,-31.7,123,-142
2026-05-17 05:11:30,0,112,0.803,0,20.9,-0.00437,-0.00346,-30.4,-32.8,-26.4,-31.3,123,-140
2026-05-17 05:12:00,0,112,0.795,0,20.7,-0.00431,-0.00346,-30.2,-32.6,-26.2,-31.1,122,-139
2026-05-17 05:12:30,0,113,0.788,0,20.5,-0.00433,-0.00353,-30.2,-32.4,-26.2,-31.3,121,-141
2026-05-17 05:13:00,0,113,0.768,0,20.3,-0.00432,-0.00358,-30.5,-32.1,-26.2,-31.4,121,-140
2026-05-17 05:13:30,0,112,0.769,0,20.4,-0.00417,-0.00365,-30.5,-32.1,-26.4,-31.0,121,-140
2026-05-17 05:14:00,0,113,0.747,0,20.3,-0.00432,-0.00362,-30.8,-32.1,-26.5,-30.8,121,-141
2026-05-17 05:14:30,0,113,0.767,0,20.1,-0.00407,-0.00357,-30.8,-32.3,-26.9,-30.6,121,-143
2026-05-17 05:15:00,0,113,0.759,0,20.0,-0.00398,-0.00348,-31.0,-32.4,-27.0,-30.6,122,-143
2026-05-17 05:15:30,0,113,0.761,0,20.1,-0.00396,-0.00334,-31.2,-32.3,-27.0,-30.7,123,-145
2026-05-17 05:16:00,0,114,0.755,0,20.0,-0.00392,-0.00333,-31.3,-32.2,-27.0,-31.2,123,-147
2026-05-17 05:16:30,0,114,0.767,0,19.9,-0.00386,-0.00317,-31.5,-32.3,-27.1,-31.7,123,-150
2026-05-17 05:17:00,0,114,0.771,0,20.1,-0.00380,-0.00328,-31.6,-32.5,-27.3,-31.7,123,-150
2026-05-17 05:17:30,0,114,0.770,0,20.2,-0.00387,-0.00316,-31.1,-33.0,-27.1,-31.6,123,-150
2026-05-17 05:18:00,0,114,0.747,0,20.1,-0.00399,-0.00312,-31.2,-33.0,-27.3,-31.6,124,-151
2026-05-17 05:18:30,0,115,0.746,0,20.1,-0.00402,-0.00321,-31.3,-33.1,-27.2,-32.1,125,-153
2026-05-17 05:19:00,0,115,0.745,0,20.1,-0.00411,-0.00328,-31.4,-33.1,-27.1,-32.5,125,-153
2026-05-17 05:19:30,0,115,0.754,0,20.4,-0.00384,-0.00338,-31.2,-33.3,-27.2,-32.2,124,-152
2026-05-17 05:20:00,0,114,0.763,0,20.4,-0.00403,-0.00330,-31.2,-33.3,-27.3,-32.1,124,-153
2026-05-17 05:20:30,0,114,0.775,0,20.1,-0.00398,-0.00336,-31.5,-33.3,-26.9,-32.7,124,-154
2026-05-17 05:21:00,0,114,0.756,0,20.1,-0.00372,-0.00341,-31.5,-33.3,-26.9,-32.8,124,-154
2026-05-17 05:21:30,0,113,0.751,0,20.2,-0.00395,-0.00339,-31.0,-33.4,-27.1,-33.0,124,-153
2026-05-17 05:22:00,0,113,0.766,0,20.3,-0.00399,-0.00337,-30.8,-33.3,-27.1,-33.0,124,-153
2026-05-17 05:22:30,0,113,0.742,0,20.5,-0.00425,-0.00345,-31.0,-33.4,-27.1,-33.0,124,-152
2026-05-17 05:23:00,0,113,0.734,0,20.7,-0.00413,-0.00356,-30.8,-33.3,-26.7,-32.9,123,-150
2026-05-17 05:23:30,0,112,0.723,0,20.6,-0.00399,-0.00353,-30.9,-33.1,-26.6,-32.6,123,-148
2026-05-17 05:24:00,0,112,0.746,0,20.5,-0.00431,-0.00367,-30.6,-33.0,-26.6,-32.2,123,-146
2026-05-17 05:24:30,0,112,0.750,0,20.4,-0.00415,-0.00352,-30.8,-32.9,-26.5,-31.9,123,-146
2026-05-17 05:25:00,0,112,0.744,0,20.2,-0.00427,-0.00345,-30.7,-32.7,-26.6,-31.8,122,-145
2026-05-17 05:25:30,0,112,0.734,0,20.0,-0.00416,-0.00325,-30.6,-32.7,-26.4,-31.8,122,-144
2026-05-17 05:26:00,0,111,0.729,0,20.1,-0.00438,-0.00314,-30.5,-32.5,-26.8,-31.6,122,-144
2026-05-17 05:26:30,0,112,0.725,0,20.2,-0.00450,-0.00309,-31.0,-32.4,-26.6,-31.5,121,-144
2026-05-17 05:27:00,0,112,0.729,0,20.3,-0.00458,-0.00301,-30.9,-32.5,-26.5,-31.6,122,-143
2026-05-17 05:27:30,0,112,0.750,0,20.3,-0.00437,-0.00305,-30.7,-32.4,-26.7,-31.6,122,-143
2026-05-17 05:28:00,0,112,0.738,0,20.3,-0.00423,-0.00300,-30.6,-32.3,-26.8,-31.6,122,-143
2026-05-17 05:28:30,0,113,0.748,0,20.3,-0.00417,-0.00326,-31.0,-32.2,-26.6,-31.5,121,-143
2026-05-17 05:29:00,0,113,0.738,0,20.4,-0.00441,-0.00320,-31.0,-32.3,-26.7,-31.5,121,-143
2026-05-17 05:29:30,0,113,0.749,0,20.4,-0.00456,-0.00328,-30.9,-32.3,-26.9,-31.3,121,-144
2026-05-17 05:30:00,0,113,0.730,0,20.3,-0.00457,-0.00334,-31.1,-32.1,-27.0,-31.2,121,-144
2026-05-17 05:30:30,0,113,0.718,0,20.1,-0.00469,-0.00338,-31.2,-32.1,-27.2,-31.2,122,-145
2026-05-17 05:31:00,0,113,0.725,0,20.0,-0.00455,-0.00338,-31.3,-32.3,-27.2,-31.8,121,-148
2026-05-17 05:31:30,0,113,0.704,0,20.0,-0.00454,-0.00334,-31.1,-32.4,-27.2,-31.9,122,-147
2026-05-17 05:32:00,0,113,0.678,0,20.3,-0.00440,-0.00330,-30.9,-32.4,-27.1,-31.6,122,-146
2026-05-17 05:32:30,0,114,0.677,0,20.4,-0.00442,-0.00340,-31.2,-32.4,-27.0,-31.6,122,-148
2026-05-17 05:33:00,0,114,0.698,0,20.2,-0.00472,-0.00337,-31.3,-32.2,-27.0,-32.0,122,-148
2026-05-17 05:33:30,0,114,0.718,0,20.2,-0.00476,-0.00350,-31.3,-32.2,-26.8,-32.3,122,-149
2026-05-17 05:34:00,0,114,0.725,0,20.3,-0.00486,-0.00349,-31.4,-32.2,-26.7,-32.4,122,-149
2026-05-17 05:34:30,0,114,0.715,0,20.3,-0.00471,-0.00342,-31.3,-32.4,-27.1,-32.0,122,-148
2026-05-17 05:35:00,0,115,0.708,0,20.2,-0.00481,-0.00342,-31.1,-32.6,-27.3,-31.8,123,-147
2026-05-17 05:35:30,0,115,0.727,0,19.9,-0.00481,-0.00343,-31.2,-32.5,-27.0,-32.0,122,-147
2026-05-17 05:36:00,0,115,0.708,0,19.7,-0.00492,-0.00334,-31.1,-32.6,-27.0,-32.2,122,-148
2026-05-17 05:36:30,0,114,0.707,0,19.8,-0.00481,-0.00341,-30.6,-32.7,-27.2,-32.2,121,-148
2026-05-17 05:37:00,0,114,0.704,0,19.8,-0.00499,-0.00338,-30.9,-32.5,-26.8,-32.2,121,-146
2026-05-17 05:37:30,0,114,0.700,0,19.9,-0.00485,-0.00328,-30.7,-32.5,-26.7,-32.4,120,-146
2026-05-17 05:38:00,0,113,0.703,0,20.0,-0.00510,-0.00327,-30.4,-32.6,-26.7,-32.3,119,-146
2026-05-17 05:38:30,0,113,0.704,0,20.0,-0.00479,-0.00348,-30.8,-32.6,-26.5,-32.2,120,-147
2026-05-17 05:39:00,0,113,0.705,0,20.1,-0.00482,-0.00348,-31.2,-32.6,-26.6,-32.2,121,-146
2026-05-17 05:39:30,0,114,0.720,0,20.1,-0.00493,-0.00334,-31.4,-32.3,-26.6,-32.1,122,-145
2026-05-17 05:40:00,0,114,0.715,0,19.9,-0.00508,-0.00335,-31.4,-32.2,-26.5,-32.2,121,-145
2026-05-17 05:40:30,0,114,0.693,0,19.7,-0.00507,-0.00332,-31.3,-32.1,-26.7,-32.2,121,-146
2026-05-17 05:41:00,0,113,0.678,0,19.6,-0.00520,-0.00328,-30.9,-32.2,-27.0,-32.3,120,-147
2026-05-17 05:41:30,0,113,0.686,0,19.6,-0.00522,-0.00320,-31.2,-32.2,-27.4,-32.1,120,-147
2026-05-17 05:42:00,0,113,0.700,0,19.7,-0.00514,-0.00325,-31.0,-32.4,-27.1,-32.2,120,-147
2026-05-17 05:42:30,0,114,0.696,0,19.6,-0.00503,-0.00316,-30.8,-32.5,-27.0,-32.2,121,-147
2026-05-17 05:43:00,0,114,0.704,0,19.7,-0.00507,-0.00315,-30.7,-32.6,-26.7,-32.3,121,-147
2026-05-17 05:43:30,0,114,0.716,0,19.8,-0.00523,-0.00320,-30.7,-32.7,-26.9,-32.2,121,-147
2026-05-17 05:44:00,0,114,0.727,0,19.9,-0.00506,-0.00320,-30.6,-32.7,-27.2,-32.2,121,-148
2026-05-17 05:44:30,0,114,0.735,0,20.0,-0.00518,-0.00321,-30.9,-32.8,-27.2,-32.2,122,-149
2026-05-17 05:45:00,0,114,0.729,0,19.9,-0.00518,-0.00323,-31.5,-32.8,-26.9,-32.2,122,-149
2026-05-17 05:45:30,0,115,0.713,0,19.7,-0.00508,-0.00313,-31.7,-32.8,-26.9,-32.2,123,-149
2026-05-17 05:46:00,0,115,0.699,0,19.5,-0.00506,-0.00319,-31.1,-32.9,-27.0,-32.3,123,-150
2026-05-17 05:46:30,0,115,0.707,0,19.5,-0.00511,-0.00330,-31.3,-32.9,-27.0,-32.6,123,-151
2026-05-17 05:47:00,0,115,0.718,0,19.6,-0.00511,-0.00334,-31.3,-32.8,-26.9,-33.0,124,-150
2026-05-17 05:47:30,0,115,0.710,0,19.8,-0.00520,-0.00342,-30.9,-32.9,-26.5,-33.1,123,-149
2026-05-17 05:48:00,0,114,0.700,0,19.9,-0.00514,-0.00340,-30.7,-33.0,-26.9,-32.9,122,-149
2026-05-17 05:48:30,0,114,0.707,0,19.8,-0.00500,-0.00334,-31.0,-32.9,-27.0,-32.7,122,-149
2026-05-17 05:49:00,0,114,0.715,0,19.8,-0.00507,-0.00325,-30.7,-33.1,-27.1,-32.7,123,-149
2026-05-17 05:49:30,0,115,0.729,0,19.9,-0.00524,-0.00332,-31.0,-33.1,-27.1,-32.6,123,-149
2026-05-17 05:50:00,0,115,0.726,0,19.9,-0.00534,-0.00322,-31.1,-33.1,-27.2,-32.7,124,-150
