"Time","Pel_CHP","Power100","Power200","Power300","Power400","Power500","Power600","Power701","Power711","Power721","Power731","Power900","PowerChiller"
2026-06-18 00:58:00,0,99.5,0.535,0,29.0,0.0127,0,-34.6,-29.0,-33.3,-28.0,130,-138
2026-06-18 00:58:30,0,97.3,0.527,0,28.7,0.0124,0,-34.4,-29.5,-33.1,-28.1,129,-141
2026-06-18 00:59:00,0,95.5,0.534,0,28.4,0.0122,0,-34.5,-29.2,-33.2,-28.5,127,-142
2026-06-18 00:59:30,0,92.2,0.532,0,27.9,0.0120,0,-34.3,-29.7,-33.1,-28.0,125,-143
2026-06-18 01:00:00,0,90.1,0.538,0,27.8,0.0118,0,-34.0,-29.0,-32.9,-28.2,122,-141
2026-06-18 01:00:30,0,88.6,0.549,0,27.6,0.0114,0,-33.4,-28.7,-32.6,-27.9,120,-132
2026-06-18 01:01:00,0,88.2,0.538,0,27.5,0.0117,0,-33.5,-28.4,-31.9,-27.8,118,-117
2026-06-18 01:01:30,0,88.9,0.528,0,27.7,0.0118,0,-33.4,-28.0,-31.6,-27.1,118,-105
2026-06-18 01:02:00,0,90.2,0.531,0,27.8,0.0119,0,-33.5,-27.9,-31.5,-26.5,119,-111
2026-06-18 01:02:30,0,91.5,0.533,0,27.9,0.0116,0,-33.0,-27.8,-31.3,-26.3,119,-125
2026-06-18 01:03:00,0,92.1,0.528,0,27.7,0.0110,3.79e-7,-33.4,-27.6,-31.3,-26.1,119,-148
2026-06-18 01:03:30,0,92.2,0.534,0,27.3,0.0111,2.28e-7,-33.6,-28.1,-31.5,-26.4,120,-159
2026-06-18 01:04:00,0,92.6,0.521,0,26.5,0.0113,6.48e-14,-34.1,-28.4,-32.1,-27.1,121,-157
2026-06-18 01:04:30,0,92.3,0.509,0,25.8,0.0113,2.13e-20,-33.8,-28.6,-32.2,-27.2,122,-152
2026-06-18 01:05:00,0,94.6,0.515,0,25.7,0.0112,5.9500000000000004e-27,-34.1,-28.7,-32.5,-27.7,122,-146
2026-06-18 01:05:30,0,95.6,0.521,0,25.6,0.0110,1.82e-33,-34.2,-28.5,-32.4,-27.6,123,-143
2026-06-18 01:06:00,0,97.0,0.518,0,25.7,0.0109,5.58e-40,-34.0,-29.0,-32.5,-27.3,124,-137
2026-06-18 01:06:30,0,98.3,0.521,0,25.7,0.0109,9.34e-47,-34.1,-28.6,-32.4,-27.7,125,-136
2026-06-18 01:07:00,0,98.5,0.523,0,25.7,0.0109,0,-34.4,-28.8,-32.7,-27.3,125,-137
2026-06-18 01:07:30,0,99.4,0.530,0,25.6,0.0111,0,-34.4,-29.1,-32.8,-27.8,126,-138
2026-06-18 01:08:00,0,99.4,0.524,0,25.3,0.0111,0,-34.4,-29.2,-33.0,-27.8,126,-137
2026-06-18 01:08:30,0,99.2,0.535,0,25.2,0.0110,0,-34.9,-29.3,-33.0,-28.1,125,-128
2026-06-18 01:09:00,0,99.3,0.532,0,25.1,0.0108,0,-34.4,-29.1,-33.0,-28.1,126,-119
2026-06-18 01:09:30,0,101,0.536,0,25.3,0.0108,0,-34.4,-29.4,-32.8,-28.4,127,-111
2026-06-18 01:10:00,0,101,0.538,0,25.2,0.0107,0,-34.5,-29.1,-32.8,-27.8,127,-109
2026-06-18 01:10:30,0,102,0.540,0,25.2,0.0107,0,-34.2,-28.9,-32.7,-27.9,128,-123
2026-06-18 01:11:00,0,102,0.543,0,24.9,0.0113,0,-34.1,-28.9,-32.4,-27.3,127,-148
2026-06-18 01:11:30,0,102,0.529,0,24.6,0.0112,0,-34.3,-29.2,-32.8,-27.1,126,-165
2026-06-18 01:12:00,0,102,0.535,0,24.0,0.0109,0,-34.4,-29.5,-33.3,-28.0,127,-166
2026-06-18 01:12:30,0,101,0.535,0,23.8,0.0107,0,-34.7,-29.5,-33.1,-28.1,127,-162
2026-06-18 01:13:00,0,101,0.535,0,24.0,0.0104,0,-34.6,-29.3,-33.4,-28.4,128,-158
2026-06-18 01:13:30,0,101,0.531,0,24.2,0.00996,0,-34.7,-29.3,-33.3,-28.2,127,-154
2026-06-18 01:14:00,0,101,0.529,0,24.5,0.0103,0,-34.5,-29.3,-33.1,-28.3,127,-149
2026-06-18 01:14:30,0,100,0.520,0,24.6,0.0108,0,-34.5,-29.3,-33.1,-28.2,127,-145
2026-06-18 01:15:00,0,99.1,0.519,0,24.8,0.0107,0,-34.3,-29.0,-32.8,-28.0,126,-144
2026-06-18 01:15:30,0,98.5,0.525,0,24.8,0.0105,0,-34.4,-29.1,-33.1,-28.0,125,-139
2026-06-18 01:16:00,0,97.5,0.523,0,24.6,0.0104,0,-34.4,-29.3,-32.9,-28.3,124,-127
2026-06-18 01:16:30,0,96.4,0.529,0,24.5,0.0105,0,-34.1,-28.8,-32.7,-28.2,123,-118
2026-06-18 01:17:00,0,96.1,0.523,0,24.6,0.0103,0,-34.0,-28.6,-32.2,-27.9,122,-109
2026-06-18 01:17:30,0,96.9,0.515,0,24.6,0.0105,0,-33.8,-28.5,-32.1,-27.7,122,-101
2026-06-18 01:18:00,0,97.3,0.521,0,24.3,0.0106,0,-33.8,-28.5,-32.0,-27.2,121,-108
2026-06-18 01:18:30,0,97.5,0.515,0,24.2,0.0104,3.08e-7,-33.6,-28.3,-31.7,-26.8,121,-123
2026-06-18 01:19:00,0,97.8,0.518,0,23.9,0.0101,1.71e-7,-33.6,-28.1,-31.8,-26.6,121,-147
2026-06-18 01:19:30,0,97.0,0.523,0,23.5,0.0103,5.11e-14,-33.7,-28.0,-32.0,-26.6,120,-158
2026-06-18 01:20:00,0,96.7,0.514,0,23.1,0.0101,1.58e-20,-34.0,-28.3,-32.3,-27.1,120,-156
2026-06-18 01:20:30,0,97.8,0.519,0,23.0,0.0103,4.8200000000000006e-27,-34.3,-28.3,-32.4,-27.4,122,-152
2026-06-18 01:21:00,0,100,0.513,0,23.3,0.0102,1.43e-33,-34.3,-28.6,-32.4,-27.6,123,-147
2026-06-18 01:21:30,0,102,0.520,0,23.7,0.0103,4.4799999999999995e-40,-34.5,-28.8,-31.9,-27.7,125,-144
2026-06-18 01:22:00,0,103,0.515,0,23.8,0.0101,9.34e-47,-34.6,-29.2,-31.6,-28.0,126,-143
2026-06-18 01:22:30,0,103,0.505,0,23.9,0.00998,0,-34.8,-29.8,-31.6,-28.0,126,-145
2026-06-18 01:23:00,0,103,0.496,0,23.9,0.00980,0,-34.8,-29.8,-31.7,-28.5,126,-145
2026-06-18 01:23:30,0,102,0.499,0,23.8,0.00977,0,-35.1,-30.0,-32.2,-28.8,126,-136
2026-06-18 01:24:00,0,103,0.493,0,23.8,0.00977,0,-35.0,-29.8,-32.3,-28.9,127,-126
2026-06-18 01:24:30,0,103,0.498,0,23.9,0.0101,0,-34.7,-29.5,-32.4,-28.7,126,-119
2026-06-18 01:25:00,0,103,0.498,0,24.1,0.00968,0,-34.8,-29.3,-32.4,-28.6,126,-110
2026-06-18 01:25:30,0,103,0.499,0,24.0,0.00948,6.98e-7,-34.5,-29.4,-32.3,-28.0,126,-111
2026-06-18 01:26:00,0,103,0.492,0,24.0,0.00942,1.5e-12,-34.4,-29.1,-31.9,-27.7,125,-124
2026-06-18 01:26:30,0,103,0.480,0,23.8,0.00963,4.66e-19,-32.6,-31.0,-30.5,-28.0,125,-146
2026-06-18 01:27:00,0,101,0.485,0,23.3,0.00987,1.41e-25,-29.8,-33.7,-28.8,-28.4,123,-168
2026-06-18 01:27:30,0,100,0.493,0,22.9,0.00974,4.4400000000000004e-32,-29.8,-33.8,-28.8,-29.0,122,-175
2026-06-18 01:28:00,0,100,0.489,0,22.5,0.00956,1.25e-38,-29.8,-34.4,-28.8,-29.5,122,-170
2026-06-18 01:28:30,0,102,0.493,0,22.7,0.00949,3.92e-45,-29.7,-34.5,-28.6,-29.9,124,-163
2026-06-18 01:29:00,0,104,0.497,0,23.2,0.00881,0,-29.8,-34.9,-28.5,-30.1,125,-157
2026-06-18 01:29:30,0,106,0.490,0,23.6,0.00853,0,-29.9,-35.3,-28.4,-30.0,127,-154
2026-06-18 01:30:00,0,106,0.492,0,23.8,0.00924,0,-30.2,-35.9,-28.8,-29.9,128,-154
2026-06-18 01:30:30,0,106,0.479,0,23.8,0.00904,0,-30.1,-36.5,-28.8,-30.2,128,-155
2026-06-18 01:31:00,0,106,0.484,0,23.7,0.00933,0,-30.3,-37.5,-29.3,-30.4,128,-146
2026-06-18 01:31:30,0,106,0.481,0,23.8,0.00870,0,-30.2,-38.1,-29.1,-30.8,129,-135
2026-06-18 01:32:00,0,106,0.478,0,23.9,0.00845,0,-30.0,-38.6,-28.9,-30.6,129,-126
2026-06-18 01:32:30,0,107,0.475,0,24.1,0.00882,0,-29.9,-39.0,-28.7,-30.1,129,-122
2026-06-18 01:33:00,0,107,0.477,0,24.1,0.00850,0,-29.8,-39.3,-28.5,-30.2,129,-116
2026-06-18 01:33:30,0,107,0.492,0,24.0,0.00834,0,-29.7,-39.4,-28.4,-29.6,128,-117
2026-06-18 01:34:00,0,107,0.503,0,23.9,0.00830,0,-29.7,-39.4,-28.4,-29.4,128,-123
2026-06-18 01:34:30,0,106,0.495,0,23.6,0.00824,0,-29.7,-39.5,-28.3,-29.5,127,-129
2026-06-18 01:35:00,0,106,0.503,0,23.3,0.00800,0,-29.7,-39.4,-28.2,-29.6,127,-132
2026-06-18 01:35:30,0,106,0.506,0,23.2,0.00815,6.74e-7,-29.7,-39.4,-28.3,-29.4,127,-137
2026-06-18 01:36:00,0,107,0.497,0,23.2,0.00793,2.94e-11,-29.6,-39.4,-28.3,-29.5,127,-139
2026-06-18 01:36:30,0,107,0.505,0,23.2,0.00769,9.62e-18,-29.7,-39.5,-28.5,-29.4,127,-143
2026-06-18 01:37:00,0,107,0.486,0,23.2,0.00723,2.76e-24,-29.7,-39.7,-28.3,-29.5,128,-146
2026-06-18 01:37:30,0,108,0.497,0,23.2,0.00749,8.55e-31,-29.8,-39.7,-28.5,-29.6,128,-149
2026-06-18 01:38:00,0,108,0.511,0,23.3,0.00713,2.6000000000000002e-37,-29.8,-39.9,-28.5,-29.7,128,-153
2026-06-18 01:38:30,0,107,0.499,0,23.3,0.00725,7.89e-44,-29.9,-40.6,-28.5,-29.5,128,-150
2026-06-18 01:39:00,0,108,0.509,0,23.4,0.00743,0,-29.9,-40.9,-28.6,-30.0,129,-141
2026-06-18 01:39:30,0,108,0.503,0,23.5,0.00755,0,-29.8,-41.1,-28.7,-30.1,130,-131
2026-06-18 01:40:00,0,109,0.505,0,23.7,0.00753,0,-29.8,-41.3,-28.5,-29.9,130,-126
2026-06-18 01:40:30,0,109,0.504,0,23.8,0.00735,0,-29.7,-41.3,-28.3,-29.6,129,-135
2026-06-18 01:41:00,0,109,0.498,0,23.7,0.00733,0,-29.5,-41.0,-28.1,-29.1,129,-153
2026-06-18 01:41:30,0,108,0.507,0,23.5,0.00715,0,-29.5,-40.8,-28.0,-28.8,127,-180
2026-06-18 01:42:00,0,107,0.507,0,23.2,0.00743,0,-29.5,-40.6,-28.6,-29.4,127,-191
2026-06-18 01:42:30,0,106,0.514,0,22.9,0.00813,0,-29.8,-41.0,-28.7,-29.8,127,-187
2026-06-18 01:43:00,0,106,0.497,0,22.9,0.00817,0,-29.8,-41.5,-28.7,-29.6,128,-181
2026-06-18 01:43:30,0,108,0.497,0,23.2,0.00812,0,-29.8,-41.7,-28.6,-30.1,129,-173
2026-06-18 01:44:00,0,109,0.513,0,23.6,0.00829,0,-29.7,-41.9,-28.6,-29.6,130,-166
2026-06-18 01:44:30,0,110,0.502,0,24.0,0.00819,0,-29.9,-41.9,-28.5,-29.6,131,-163
2026-06-18 01:45:00,0,110,0.511,0,24.2,0.00823,0,-29.9,-42.1,-28.6,-29.7,131,-161
2026-06-18 01:45:30,0,109,0.508,0,24.3,0.00768,0,-30.0,-42.1,-28.7,-29.8,130,-163
2026-06-18 01:46:00,0,108,0.526,0,24.1,0.00742,0,-29.9,-42.3,-28.7,-30.3,130,-156
2026-06-18 01:46:30,0,108,0.524,0,24.0,0.00761,0,-30.0,-42.4,-28.7,-30.2,130,-142
2026-06-18 01:47:00,0,108,0.525,0,24.2,0.00717,0,-29.7,-42.1,-28.4,-30.2,130,-131
2026-06-18 01:47:30,0,108,0.526,0,24.3,0.00742,4.92e-7,-29.8,-42.0,-28.5,-29.8,130,-126
2026-06-18 01:48:00,0,109,0.547,0,24.4,0.00732,3.31e-9,-29.6,-41.7,-28.5,-29.4,130,-118
2026-06-18 01:48:30,0,109,0.533,0,24.4,0.00743,9.52e-16,-29.7,-41.6,-28.3,-29.5,130,-113
2026-06-18 01:49:00,0,109,0.527,0,24.4,0.00753,2.94e-22,-29.5,-41.5,-28.3,-29.3,130,-122
2026-06-18 01:49:30,0,108,0.535,0,24.3,0.00755,8.9e-29,-29.5,-41.1,-28.0,-29.1,130,-139
2026-06-18 01:50:00,0,108,0.528,0,23.8,0.00755,2.48e-35,-29.3,-41.1,-28.1,-28.9,128,-167
2026-06-18 01:50:30,0,108,0.535,0,23.4,0.00741,8.349999999999999e-42,-29.6,-41.3,-28.2,-29.3,128,-182
2026-06-18 01:51:00,0,106,0.539,0,23.0,0.00725,0,-29.6,-41.7,-28.4,-29.6,127,-181
2026-06-18 01:51:30,0,107,0.538,0,22.9,0.00705,0,-29.8,-41.9,-28.6,-29.8,128,-176
2026-06-18 01:52:00,0,108,0.548,0,23.4,0.00709,7.14e-7,-29.7,-41.9,-28.4,-29.9,129,-169
2026-06-18 01:52:30,0,109,0.546,0,23.8,0.00723,1.81e-9,-29.8,-41.9,-28.3,-30.0,130,-163
2026-06-18 01:53:00,0,109,0.546,0,24.2,0.00716,5.26e-16,-29.7,-41.9,-28.3,-29.7,130,-163
2026-06-18 01:53:30,0,109,0.541,0,24.4,0.00730,1.66e-22,-30.1,-42.0,-28.5,-29.8,131,-158
2026-06-18 01:54:00,0,109,0.547,0,24.5,0.00674,4.8600000000000004e-29,-30.0,-42.3,-28.7,-30.1,131,-145
2026-06-18 01:54:30,0,108,0.540,0,24.6,0.00637,1.53e-35,-30.0,-42.2,-28.7,-30.3,131,-134
